,Sample1157-EO2
ENSG00000237735,0.0
DCTN1-AS1,0.0
ENSG00000237741,0.0
HEY2-AS1,0.018022744
KCNH7-AS1,0.0
LINC01143,0.0
SLC20A1-DT,0.008888718
ENSG00000237756,0.0
ENSG00000237759,0.0
ENSG00000237760,0.0
ENSG00000237761,0.0
AMY1A,0.0
LINC01370,0.0
ENSG00000237768,0.0
LINC02631,0.0
DDR1-DT,0.0
GFOD1-AS1,0.0
LINC02877,0.0
LINC01318,0.0
ENSG00000237798,0.0
PIRAT1,0.0
LINC02984,0.0
ENSG00000237813,0.0
CDK6-AS1,0.00074543816
ENSG00000237832,0.0
PHKA2-AS1,0.0
ENSG00000237837,0.0
ENSG00000237843,0.0
ENSG00000237844,0.0
ENSG00000237851,0.0
ENSG00000237856,0.0
IRS4-AS1,0.0
LINC00322,0.0
ENSG00000237874,0.0
LINC00398,0.0
LINC01885,0.0
NALT1,0.0042799665
ENSG00000237896,0.0
SIRPG-AS1,0.0
LRRC7-AS1,0.0
ENSG00000237921,0.0
LINC02570,0.0
ENSG00000237927,0.0
ENSG00000237934,0.0
LINC02702,0.0
ENSG00000237938,0.0
KCNQ1DN,0.0
LINC00649,0.017591614
ENSG00000237947,0.0
LINC02918,0.005260128
CT47A5,0.0
RFX5-AS1,0.0023432414
LINC02773,0.0
CELF2-AS2,0.0
ENSG00000237987,0.0
OR2I1P,0.0022790032
LINC01679,0.0
CNTN4-AS1,0.0
LINC01808,0.0
ENSG00000237993,0.0
ENSG00000238004,0.0
LNCATV,0.002819813
ENSG00000238012,0.0
SPTBN1-AS2,0.0
ENSG00000238019,0.0
HTR3E-AS1,0.0
LMX1A-AS1,0.0
ENSG00000238031,0.0
ENSG00000238034,0.0
ENSG00000238035,0.0
ENSG00000238039,0.0
ENSG00000238043,0.0
MVP-DT,0.006638735
ENSG00000238054,0.0
ZEB2-AS1,0.017140785
CAMSAP1-DT,0.0
SPATA3-AS1,0.0
LINC01685,0.0030268903
TSPY9,0.0
LINC01352,0.0
LRRC37A2,0.019832408
LINC02037,0.0
LINC01625,0.0016403529
LINC02806,0.0
LINC01410,0.0
ENSG00000238117,0.0
LINC01589,0.0
ENSG00000238122,0.0
MID1IP1-AS1,0.0
ENSG00000238124,0.0
ENSG00000238129,0.0
LINC02854,0.0
MAP3K20-AS1,0.0
ENSG00000238140,0.0
BRWD1-AS1,0.0
ENSG00000238156,0.0
LINC02863,0.0
LINC01053,0.0
ENSG00000238171,0.0
ENSG00000238176,0.0
MAGEB17-AS1,0.0
CD81-AS1,0.0017525001
ENSG00000238185,0.0
ENSG00000238186,0.0
ENOX1-AS2,0.0
ENSG00000238192,0.0
PHACTR3-AS1,0.0
ENSG00000238195,0.0
PAXBP1-AS1,0.0064413566
LRIG2-DT,0.0
ENSG00000238201,0.0
MPC1L,0.0
ENSG00000238207,0.0
ETDA,0.0
LINC02096,0.0
LINC01877,0.0
ENSG00000238221,0.0
ENSG00000238224,0.0
LINC00391,0.0
ENSG00000238232,0.0
LINC02778,0.0
OR2W3,0.0
ENSG00000238246,0.0
ENSG00000238258,0.0
ENSG00000238260,0.004265398
LINC00317,0.0
PAGE2B,0.0
ENSG00000238270,0.0
ENSG00000238272,0.0
ENSG00000238273,0.0
ENSG00000238277,0.0
ENSG00000238279,0.0
ENSG00000238280,0.0
ENSG00000238282,0.0
LINC01448,0.0
EXO5-DT,0.0
ERRFI1-DT,0.000658925
ENSG00000238291,0.0
LINC02031,0.0
LINC02023,0.0
FHL1P1,0.0
TTTY23,0.0
TXNDC5,0.023702893
LINC03051,0.0
ENSG00000239300,0.0
ENSG00000239311,0.0
MORC1-AS1,0.0
ATP6V1B1-AS1,0.0
LLPH-DT,0.0
ZNF775-AS1,0.0
ENSG00000239381,0.0
ASB14,0.0
PCDHA13,0.00067499303
ENSG00000239395,0.0
ENSG00000239415,0.0006320364
LINC02008,0.0
ST3GAL6-AS1,0.0074385633
SIDT1-AS1,0.0
LINC02047,0.0
KLHL41,0.0020277828
ENSG00000239480,0.0
ENSG00000239482,0.0
PLCH1-AS1,0.0
POM121L7P,0.0
LINC01210,0.0
CADM2-AS1,0.0
CASTOR3P,0.017261328
MYLK-AS1,0.018823938
HOXB-AS2,0.0
IGKV2D-30,0.0
ENSG00000239572,0.0
LINC00879,0.0
OR1J4,0.0
ENSG00000239593,0.0
STPG4,0.0
RUVBL1-AS1,0.0
ENSG00000239628,0.0
PLS1-AS1,0.0
MEIKIN,0.0
PSMD6-AS2,0.0038539872
ENSG00000239661,0.0
PDZRN3-AS1,0.0
HSPA5-DT,0.0
ENSG00000239715,0.0
ENSG00000239716,0.0
HLTF-AS1,0.0
TLR9,0.0
ENSG00000239739,0.0
ENSG00000239767,0.0
TTC14-DT,0.0
WBP1,0.012885814
ENSG00000239791,0.0
ITIH4-AS1,0.0
PRAMEF11,0.0
IGKV1D-8,0.0
CCDC54-AS1,0.0
DEFA3,0.0
IGKV1-6,0.0
GET4,0.0031656018
IGKV1-37,0.0
IGSF11-AS1,0.0
KRTAP9-2,0.0
C1orf226,0.03912266
ENSG00000239906,0.0
ENSG00000239920,0.0023706723
LINC01471,0.0
ENSG00000239922,0.0
LINC02917,0.0
TRBV8-2,0.0
ENSG00000239945,0.0
ZBTB20-AS3,0.0
IGKV3-20,0.0
IGKV1D-33,0.0
ENSG00000239991,0.0
TRBVA,0.0
ENSG00000239994,0.0
STIM2-AS1,0.043328144
LINC02004,0.0037091877
SLC9A9-AS1,0.0
ENSG00000240015,0.0
TEX35,0.0
LNCSRLR,0.0
ENSG00000240033,0.0
AMY2B,0.08043947
ENSG00000240040,0.0
IGHJ4,0.0
STRIT1,0.004724065
LY6G5B,0.0
ENSG00000240056,0.0
NEPRO-AS1,0.0
ATP11B-DT,0.0
ENSG00000240093,0.0
ENSG00000240095,0.0
ERICH6-AS1,0.029162219
LINC02271,0.0
MAGI1-AS1,0.0
PCDHGC3,0.0
ARHGEF3-AS1,0.0
SMKR1,0.011616301
ENSG00000240207,0.0031325498
PPP1R35-AS1,0.0
TRBV25OR9-2,0.0
ENSG00000240219,0.0018191992
ENSG00000240241,0.0
DEFA1B,0.0
B4GALT4-AS1,0.0
GHRLOS,0.0032650945
ACAD11,0.027774954
SOCAR,0.0028238336
ENSG00000240354,0.0
SEC62-AS1,0.0
IGKV1-17,0.0
LCE1F,0.0
KIR3DL2,0.0
SAMMSON,0.0
LINC00636,0.0
KRTAP13-3,0.0
REPIN1-AS1,0.0
CSPG4P1Y,0.0
LINC00973,0.0
ENSG00000240478,0.0
ENSG00000240497,0.0
CDKN2B-AS1,0.0
ENSG00000240499,0.0
TNFRSF13B,0.0
ENSG00000240521,0.0
TM4SF1-AS1,0.0011085208
KRTAP9-1,0.0
THOC7-AS1,0.0
ENSG00000240553,0.0
LINC01472,0.0
L1TD1,0.0
LINC02067,0.0
ENSG00000240571,0.0
ENSG00000240573,0.0
TRBV22-1,0.0
ENSG00000240591,0.0016668267
KCNAB1-AS2,0.0
C1QTNF9,0.0
MME-AS1,0.0
IGKV1-8,0.0
ENSG00000240687,0.0
LINC01168,0.0
LINC02030,0.0
ENSG00000240710,0.0008822974
LRRD1,0.0
KRBOX1,0.031816497
PCDHGC5,0.0
PLCXD2-AS1,0.0
C21orf91-OT1,0.0
ENSG00000240777,0.0
SND1-DT,0.0
ENSG00000240792,0.0
ENSG00000240842,0.0
IGKV1-16,0.0
C1QTNF9-AS1,0.0
KRTAP4-7,0.0
PLCXD2,0.26480934
LINC02042,0.0
ENSG00000240895,0.0
ENSG00000240915,0.0
LSAMP-AS1,0.0
ENSG00000240963,0.0
ENSG00000240973,0.0
ENSG00000240980,0.0
HOXA11-AS,0.018426202
ENSG00000241042,0.0
ENSG00000241048,0.0
ENSG00000241054,0.0
ENSG00000241059,0.0
ENSG00000241073,0.0
LINC01994,0.0
PRICKLE2-AS2,0.0
HLA-DOB,0.0015838125
PRICKLE2-AS1,0.012057807
UGT1A9,0.021870498
KRTAP10-5,0.0
OR14A2,0.0
LINC02032,0.0
LINC00881,0.0
ZNF722,0.0
LINC02066,0.0
ARHGAP31-AS1,0.0
ADAMTS9-AS1,0.2909258
LINC00877,0.0
ENSG00000241168,0.0
ENSG00000241169,0.0
CRIPTO,0.0389561
ZIC4-AS1,0.0
IQCJ-SCHIP1-AS1,0.0
LINC02024,0.0
LOLI1,0.0
LINC03109,0.0
C3orf85,0.08090372
ENSG00000241231,0.0
KRTAP5-8,0.004961491
KRTAP4-16,0.0
IGKV1D-16,0.0
ENSG00000241269,0.0
IGKV2-24,0.0
ZBTB20-AS2,0.00965175
WWTR1-AS1,0.0
FBXW10B,0.0
ENSG00000241324,0.0
LINC02070,0.0
LINC01487,0.0
ENSG00000241345,0.0
IGKV3-11,0.0
ENSG00000241357,0.0
SYNPR-AS1,0.0
PDXP,0.00082440756
LINC01192,0.0
LINC01997,0.0
LINC00903,0.0
EGFL8,0.0
ENSG00000241449,0.0
ENSG00000241456,0.0
PLSCR5-AS1,0.0
LINC00635,0.0
SSX2,0.0
MECOM-AS1,0.0
ARHGAP8,0.014025156
ENSG00000241489,0.0
ENSG00000241490,0.0037876193
ENSG00000241505,0.0
ENSG00000241525,0.0
LINC02029,0.0
ZBTB20-AS1,0.0
CORT,0.0024505956
IGKV2D-24,0.0
PAQR9-AS1,0.0
ENSG00000241593,0.0
KRTAP9-4,0.0
KRTAP5-4,0.0
ENSG00000241599,0.0
UGT1A1,0.0030431817
CADM2-AS2,0.0
TRBV11-2,0.0
ENSG00000241666,0.0
ENSG00000241667,0.0
LINC01327,0.0
ENSG00000241690,0.0
LINC02053,0.0
TMEFF1,0.0
ENSG00000241720,0.0
XACT,0.0
ENSG00000241754,0.0
IGKV1-9,0.0
LINC01324,0.0
SPRR2A,0.0
SCG5-AS1,0.0
CECR3,0.0
ENSG00000241881,0.0
ENSG00000241882,0.0
ENSG00000241884,0.0
TRBVB,0.0
ENSG00000241921,0.0
DENND6A-DT,0.0
HOGA1,0.20635194
ENSG00000241954,0.0
LINC03000,0.0
ENSG00000241962,0.01532991
ENSG00000242009,0.0
ENSG00000242012,0.0
KIR3DL3,0.0
ENSG00000242029,0.0
LINC01743,0.0
DNAJB8-AS1,0.0
ENSG00000242072,0.0
IGKV1-33,0.0
ENSG00000242078,0.0
SLC5A4-AS1,0.0
LRRC78P,0.0
LINC01100,0.0
AMACR,0.093725905
MTFP1,0.031707313
MDFIC2,0.0
ENSG00000242145,0.0
LASTR,0.0
ENSG00000242154,0.0
ARHGDIG,0.0
ENSG00000242190,0.0
HOXB-AS4,0.0
TCP10L,0.006520888
PSG2,0.0
NECTIN3-AS1,0.0005331803
BGLAP,0.0081332335
LINC00996,0.0
PEG10,0.1004431
LINC02082,0.0
ENSG00000242282,0.013859576
ZBTB20-AS5,0.0
ENSG00000242317,0.0
LINC02025,0.0
CT47A2,0.0
UGT1A8,0.0
KCNAB1-AS1,0.0
IGKV1-39,0.0
LINC00901,0.0
RBMY1E,0.0
ENSG00000242391,0.0
ENSG00000242407,0.0
PCDHGC4,0.0
CFAP20DC-AS1,0.0
LINC02046,0.0
GTF2A1L,0.0
IGHJ5,0.0
LINC03015,0.0032220234
LINC01206,0.0
UGT1A10,0.0
KLHL6-AS1,0.0
IGKV2D-28,0.0
ENSG00000242536,0.0
ENSG00000242545,0.0
SERPINB10,0.0
ENSG00000242553,0.0
ENSG00000242568,0.0
ENSG00000242578,0.0
IGKV1D-43,0.0
ENSG00000242593,0.0
ENSG00000242611,0.0
DECR2,0.14543341
ENSG00000242618,0.0
GSK3B-DT,0.013230159
ENSG00000242628,0.0
LINC00971,0.0
ENSG00000242659,0.0
LINC02010,0.0
PDE6B-AS1,0.0
CNTF,0.0
CCDC169,0.003884489
RTL5,0.010450911
TRBV1,0.0
LINC02005,0.0
IGKV1D-17,0.0
ZBTB20-AS4,0.0
TRBV5-2,0.0
ENSG00000242775,0.0
LINC02050,0.0
ENSG00000242790,0.0
PFN2-AS1,0.0
ENSG00000242798,0.0
ENSG00000242816,0.0
ENSG00000242828,0.0
ZNF709,0.015802622
STRC,0.005317532
RBMY1B,0.0
ENSG00000242880,0.0
IGHJ3,0.0
FLNC-AS1,0.0
AADACL2-AS1,0.0
PLCH1-AS2,0.0
ERVW-1,0.0
TDRD6-AS1,0.0
ENSG00000243018,0.0
GK-AS1,0.0
ENSG00000243062,0.0
IGKV3-7,0.0
PRAMEF4,0.0
ENSG00000243081,0.00884526
LINC00870,0.0026289672
ENSG00000243089,0.0
PSG11,0.0
PSG4,0.0
LINC02932,0.0006559798
LINC02040,0.0
ENSG00000243155,0.001208264
CCDC39-AS1,0.0
TUSC7,0.0
PPAN-P2RY11,0.0
TWF2-DT,0.0016362176
ENSG00000243230,0.0
PCDHAC2,0.0
IGKV2-30,0.0
ENSG00000243243,0.0
IGKV2D-29,0.0
ENSG00000243273,0.0
ENSG00000243276,0.0
VSIG8,0.0041443147
IGKV1-12,0.0
CFAP20DC-DT,0.0
ENSG00000243296,0.0
ENSG00000243305,0.0
LINC01998,0.0
ENSG00000243345,0.0
LINC02045,0.0
MCCC1-AS1,0.0
ENSG00000243384,0.0
PSMD6-AS1,0.0024470969
TICAM2,0.0
ENSG00000243415,0.0
ENSG00000243433,0.0
IGKV1-5,0.0
MNX1-AS1,0.0
AMY2A,0.0
MIR1302-2HG,0.0
ENSG00000243486,0.0
KRTAP10-11,0.0
ENSG00000243491,0.0
ENSG00000243501,0.0
TNFRSF6B,0.0
IGLVIVOR22-2,0.0
WFDC6,0.0
LINC01214,0.0
UPK3B,0.0
LINC02017,0.0
ENSG00000243574,0.0
LINC02049,0.0
ENSG00000243613,0.0
ENSG00000243620,0.0
SMIM34,0.0
LINC00880,0.0
ENSG00000243636,0.0
CFB,0.017371474
ENSG00000243655,0.0
ZNF487,0.037479483
LINC02027,0.044264067
ENSG00000243696,0.0
PLA2G4B,0.0
LEFTY1,0.008217872
CFAP57,0.0030980632
CACNA2D3-AS1,0.0
OR5V1,0.0
ENSG00000243733,0.0
TMEM35B,0.0
ENSG00000243762,0.0
HOTTIP,0.0
KIR2DL3,0.0
JMJD7,0.0
LINC02044,0.0
PEX5L-AS1,0.0
CFAP61-AS1,0.0
APOBEC3D,0.0
HLMR1,0.0
LINC02000,0.0
CFAP44-AS1,0.0
ENSG00000243861,0.0
ENSG00000243885,0.0
TRBV8-1,0.0
OR2A7,0.0
ENSG00000243903,0.0
TUBA4B,0.021088706
ENSG00000243953,0.0
PARAL1,0.0
ENSG00000243969,0.0
RTL9,0.0
ACY1,0.1768002
MT1HL1,0.0
KRTAP19-3,0.0
UBE2H-DT,0.0
IL12A-AS1,0.0
ENSG00000244055,0.0012987417
LCE3C,0.0
SPRR2F,0.0
IGKV2-28,0.0
UGT1A7,0.00040139334
ATP1B3-AS1,0.0
LINC01322,0.0
ENSG00000244137,0.0
ENSG00000244151,0.0
CALHM6-AS1,0.0
FLNB-AS1,0.0
P2RY11,0.011085926
PELP1-DT,0.0041220216
ARHGEF35-AS1,0.0
FOXP1-AS1,0.0
LINC02016,0.0
LRRC77P,0.0
ICA1-AS1,0.005606416
ENSG00000244255,0.0
SIAH2-AS1,0.0
DBNDD2,0.0
ENSG00000244278,0.0
ITGB5-AS1,0.0
PEX5L-AS2,0.0
ENSG00000244310,0.0
LINC01326,0.0
ENSG00000244337,0.0
LINC00698,0.0
ENSG00000244345,0.0
LY6G6D,0.0
ENSG00000244358,0.0
KRTAP19-7,0.0
ENSG00000244380,0.0
FAM3D-AS1,0.0
RBMY1D,0.0
KRTAP5-7,0.0
IGKV3-15,0.0
LINC02077,0.0
ENSG00000244464,0.0027471734
TPTE2P3,0.0
UGT1A4,0.0011928704
ERVFRD-1,0.0
SCARF2,0.0044927476
ENSG00000244491,0.0
SLC9A9-AS2,0.0
HDAC11-AS1,0.0
KRTAP4-2,0.0
LINC01213,0.006767961
KCNK15-AS1,0.0
PRICKLE2-DT,0.0
IGKV1-27,0.0
LINC01391,0.0
WNT5A-AS1,0.0
RAD21L1,0.0
CCDC13,0.0071105435
ASPRV1,0.005376477
ENSG00000244619,0.0
OR2AE1,0.0
KRTAP20-1,0.0
LINC02086,0.0041501187
TRBV12-1,0.0
ENSG00000244676,0.0
CTAGE8,0.0
PTCHD4,0.0014956521
ENSG00000244706,0.0
C4A,0.0
ENSG00000244733,0.0
CRYBB2,0.0052436893
ENSG00000244757,0.0
ENSG00000244791,0.0
ALKBH3-AS1,0.0
RUFY1-AS1,0.0
ENSG00000244953,0.0
LIFR-AS1,0.06063803
ASTILCS,0.0
ENSG00000245008,0.0
LINC02453,0.008028213
ENSG00000245025,0.002490932
C16orf46-DT,0.0
IGFBP7-AS1,0.0011599633
MIR3150BHG,0.0
A2M-AS1,0.0049776947
SMARCA5-AS1,0.0
ARAP1-AS2,0.0
RNF139-DT,0.019308195
ENSG00000245156,0.0
GALNT7-DT,0.0049119303
USP2-AS1,0.0044938806
ENSG00000245261,0.0
SAP30L-AS1,0.0013555726
ASAH1-AS1,0.0082655605
CYP2U1-AS1,0.0
BMAL2-AS1,0.0
H2AZ1-DT,0.0
DEPTOR-AS1,0.009352696
CXXC4-AS1,0.0
ENSG00000245385,0.0
TTC9-DT,0.0
LINC02447,0.03591828
ENSG00000245482,0.0
MSANTD2-AS1,0.0069273724
LINC02709,0.0
MIR9-2HG,0.0042109583
RORA-AS1,0.0061506405
LNCRNA-IUR,0.004391312
BDNF-AS,0.03257626
DACT3-AS1,0.0
DDX11-AS1,0.0
ENSG00000245651,0.0
LINC02211,0.0
ENSG00000245667,0.0
ZNF585B,0.03118211
FRG1-DT,0.0
NADK2-AS1,0.0
SKOR1-AS1,0.0
LINC02226,0.0
ENSG00000245748,0.0
DRAIC,0.055219214
ENSG00000245768,0.0
LINC02202,0.0
MIR4300HG,0.0
GS1-24F4.2,0.004329132
MEF2C-AS2,0.0
ENSG00000245869,0.0
LINC00682,0.0
SDAD1-AS1,0.0
LINC02273,0.0
RPL30-AS1,0.0
MINDY2-DT,0.0044338163
ALDH1L1-AS2,0.02066438
LINC02325,0.0
MCPH1-DT,0.038851302
ENSG00000246090,0.0066475114
LINC01096,0.0
TNFRSF10B-AS1,0.0
RRS1-DT,0.0049380627
KCTD21-AS1,0.009086228
P4HA3-AS1,0.0
RETREG1-AS1,0.0
LINC01550,0.07354973
ENSG00000246225,0.0
CASC8,0.0
ENSG00000246250,0.0
UBR5-DT,0.0047316737
SBF2-AS1,0.025817636
ENSG00000246308,0.0
ENSG00000246316,0.0
FAM13B-AS1,0.0
PRR7-AS1,0.0
EXTL3-AS1,0.00079811807
ZBED9-AS1,0.0
LINC02458,0.0
LACTB2-AS1,0.0
PPM1K-DT,0.0
GNAO1-DT,0.0
ZNF84-DT,0.0
DIAPH1-AS1,0.0
LINC00968,0.0
ENSG00000246465,0.0
ENSG00000246477,0.0
FZD4-DT,0.008938685
LINC02481,0.0
SLCO5A1-AS1,0.0
SMARCAD1-DT,0.0
LINC02288,0.0
PICART1,0.0
CIBAR1-DT,0.0
MGC16275,0.0015332858
PLA2G4E-AS1,0.0
RGMB-AS1,0.019744936
COL25A1-DT,0.0
DYNC1LI2-DT,0.0
SORL1-AS1,0.0
ENSG00000246792,0.0
RIC3-DT,0.0
ENSG00000246851,0.02007216
LINC02466,0.0
DNM1P35,0.0
CTTN-DT,0.0095358
BRPF3-AS1,0.0016121593
ENSG00000247011,0.0016599703
ENSG00000247033,0.0021460992
ENSG00000247049,0.0
BAALC-AS1,0.0023536282
ENSG00000247121,0.0077653113
ENSG00000247130,0.0
ENSG00000247131,0.0025869969
ENSG00000247134,0.021980904
CSTF3-DT,0.0
LINC01252,0.0047467155
ENSG00000247193,0.0
FBXO38-DT,0.0041410513
LINC01498,0.0
ENSG00000247228,0.012861389
ENSG00000247311,0.0
LY6E-DT,0.0042452402
ENSG00000247324,0.0
ENSG00000247345,0.0
NUP107-DT,0.0028509577
ENSG00000247372,0.0
TMED2-DT,0.015157918
PLUT,0.0
DNAJC3-DT,0.038159758
ENSG00000247402,0.0
ENSG00000247416,0.0
CARS1-AS1,0.0
CPEB2-DT,0.001394196
MARS2,0.01288356
LRP4-AS1,0.0029137786
ENSG00000247679,0.0
FABP6-AS1,0.0
ARHGAP11B-DT,0.004034552
KCTD13-DT,0.0
ENSG00000247765,0.0
SNCA-AS1,0.0
MOCS2-DT,0.04172701
ENSG00000247853,0.0
DGAT2-DT,0.0
FAM174A-DT,0.0049240403
TM7SF3-AS1,0.0037719905
ENSG00000247925,0.0
ENSG00000247934,0.010824149
ENSG00000247970,0.0
LINC00926,0.0029997646
FOXD1-AS1,0.0
ENSG00000248015,0.0010666541
FAM13A-AS1,0.010619946
ARHGAP42-AS1,0.0
ENSG00000248029,0.0
SYBU-AS1,0.0
DPH6-DT,0.007946212
BCKDHA,0.03304905
INSL3,0.0
ENSG00000248100,0.0
LINC02039,0.0
MARCOL,0.0
ENSG00000248112,0.0020277528
ENSG00000248115,0.0
LINC01019,0.0
ENSG00000248125,0.0
SV2C-AS1,0.0
LINC01194,0.0
LINC02101,0.0
ENSG00000248137,0.0
ENSG00000248138,0.0
LINC02383,0.0
ENSG00000248145,0.0
ENSG00000248148,0.0
LINC02150,0.0
ANK2-AS1,0.0
ENSG00000248161,0.008505739
ENSG00000248165,0.0
TRIM39-RPP21,0.0
ENSG00000248172,0.0
LINC02268,0.0
ENSG00000248176,0.0
LINC02283,0.0
ENSG00000248187,0.0
ATG10-AS1,0.0
ENSG00000248195,0.0
LINC00290,0.0
ENSG00000248199,0.0
ENSG00000248203,0.0
LINC02355,0.0
TRPC7-AS1,0.0061309454
LINC02505,0.0
SLIT3-AS1,0.0
ENSG00000248223,0.0
LINC02513,0.0
ENSG00000248235,0.0
LINC02438,0.0
ENSG00000248242,0.0
LINC02014,0.0
ENSG00000248245,0.0
ENSG00000248254,0.0
OCIAD1-AS1,0.0
ENSG00000248261,0.0
ENSG00000248262,0.0
ENSG00000248268,0.0
LINC02120,0.0
ENSG00000248296,0.0
LINC02360,0.0
LINC00616,0.0
MEF2C-AS1,0.0037739337
ENSG00000248317,0.0
ENSG00000248318,0.0
LINC02275,0.006119513
LUCAT1,0.0
APELA,0.015045847
LINC00613,0.0
ENSG00000248335,0.0
LINC02472,0.0
LINC02504,0.0
ENSG00000248343,0.0
ENSG00000248356,0.0
ENSG00000248358,0.0
LINC00504,0.004489574
ENSG00000248362,0.0
ENSG00000248363,0.0
TRAJ51,0.0
ENSG00000248367,0.008712954
ENSG00000248369,0.0
LINC02434,0.0
ENSG00000248373,0.009968558
ENSG00000248378,0.0
PCDHAC1,0.0
TARM1,0.0
HAFML,0.0
LINC02064,0.0
ENSG00000248393,0.0
LINC00498,0.0
PRR5-ARHGAP8,0.0039833537
LINC02469,0.0
ENSG00000248416,0.0
ENSG00000248417,0.0
ENSG00000248425,0.0
ENSG00000248428,0.0
ENSG00000248431,0.0
ENSG00000248434,0.0
ENSG00000248440,0.0
ENSG00000248443,0.0
SEMA6A-AS1,0.003642532
LINC02217,0.0
LINC02485,0.0
LINC02220,0.0
ENSG00000248458,0.0
FGF10-AS1,0.0
ENSG00000248468,0.0
ENSG00000248469,0.0
LINC01962,0.0
LINC02122,0.0
ENSG00000248475,0.0
ENSG00000248479,0.0
ENSG00000248482,0.0
ENSG00000248484,0.0
PCP4L1,0.0
CHD1-DT,0.0036097032
ENSG00000248490,0.0
ENSG00000248491,0.0
ZFAT-AS1,0.0
LINC02380,0.0
LINC02267,0.0
ENSG00000248511,0.0
ENSG00000248514,0.0
ENSG00000248515,0.0
ENSG00000248516,0.0
LINC02437,0.0010526737
LINC02058,0.0
ENSG00000248529,0.0
ENSG00000248537,0.0
PPP1R3B-DT,0.002367983
LINC02117,0.0
ENSG00000248540,0.0
ENSG00000248544,0.0
ENSG00000248545,0.0
OTX2-AS1,0.0
ENSG00000248551,0.0
C5orf34-AS1,0.0
ENSG00000248567,0.0
ENSG00000248571,0.0
EGFLAM-AS2,0.0
ENSG00000248576,0.0
GDNF-AS1,0.0014104494
ENSG00000248588,0.0
STIMATE-MUSTN1,0.0009508538
ENSG00000248596,0.0
ENSG00000248597,0.0
SLEAR,0.0
ENSG00000248600,0.0
ENSG00000248601,0.0
ENSG00000248605,0.0
ENSG00000248607,0.0
ENSG00000248627,0.0
ENSG00000248629,0.0
RBM14-RBM4,0.0
ENSG00000248647,0.0
ENSG00000248656,0.0
LINC00992,0.005958072
ENSG00000248664,0.0
ENSG00000248667,0.0
LY75-CD302,0.0
LINC01331,0.0
ENSG00000248676,0.0
LINC02102,0.0
LINC02484,0.0
HAS2-AS1,0.0
ADGRL3-AS1,0.0
LINC02100,0.0
ENSG00000248694,0.0
LINC01085,0.0
ENSG00000248701,0.0
LINC02415,0.0
LINC02144,0.0
ENSG00000248709,0.0
TRIM59-IFT80,0.0
C4orf54,0.007344542
ZNF652-AS1,0.0
LINC02222,0.0
PRDM8-AS1,0.0
NPHP3-AS1,0.0
LINC01948,0.0027945638
EGFLAM-AS4,0.0
ENSG00000248733,0.0
ENSG00000248736,0.0
ENSG00000248738,0.0
LINC02428,0.0
ENSG00000248744,0.0
ACTN3,0.0
ENSG00000248747,0.0
ENSG00000248749,0.0
ENSG00000248751,0.0
ENSG00000248752,0.0
LINC02115,0.0
ENSG00000248758,0.0
ENSG00000248762,0.0
ENSG00000248764,0.0
FOXL3,0.0
SMIM31,0.0
ENSG00000248774,0.0
ENSG00000248779,0.0
ENSG00000248783,0.0
LINC02118,0.0
ENSG00000248790,0.0
ENSG00000248799,0.0
C8orf34-AS1,0.0
ENSG00000248802,0.0
LINC01095,0.0
LINC02432,0.018187119
ENSG00000248813,0.0
ENSG00000248816,0.0
ENSG00000248837,0.0
ENSG00000248839,0.0
ENSG00000248842,0.0
LINC02753,0.0
LINC02065,0.0
LINC01574,0.0
LINC02511,0.0
ENSG00000248870,0.0
TNFSF12-TNFSF13,0.0
LINC02431,0.0
ENSG00000248876,0.0
ENSG00000248881,0.0
ENSG00000248884,0.0018911392
FAM138E,0.0
ENSG00000248896,0.0
PELO-AS1,0.0
LINC01846,0.0
LINC02239,0.0
ENSG00000248912,0.0
ENSG00000248918,0.0
ATP5MF-PTCD1,0.0
USP17L19,0.0
PDCD6-DT,0.0
USP17L22,0.0
ENSG00000248935,0.0
ENSG00000248936,0.0
ENSG00000248939,0.0
ENSG00000248943,0.0
ENSG00000248949,0.0
ENSG00000248954,0.0
ENSG00000248962,0.0
ENSG00000248964,0.0
ENSG00000248965,0.0
ENSG00000248968,0.0
ENSG00000248969,0.0
ENSG00000248973,0.0
ENSG00000248975,0.0014453818
SPCS3-AS1,0.0
ENSG00000248984,0.0
LINC02758,0.0
ENSG00000248993,0.0
ENSG00000248994,0.0
LINC02231,0.0
PDLIM7-AS1,0.0
ENSG00000249000,0.0
ENSG00000249016,0.0
ENSG00000249017,0.0
ENSG00000249021,0.0
ENSG00000249022,0.0
ENSG00000249023,0.0
ENSG00000249028,0.0
CLMAT3,0.0
ENSG00000249036,0.0
ENSG00000249041,0.0
TRAV31,0.0
ENSG00000249049,0.0
ENSG00000249052,0.0
FAM138D,0.0
ENSG00000249061,0.0
LINC02496,0.0
EGFLAM-AS3,0.0
WSPAR,0.0
EPIST,0.0
ENSG00000249084,0.0
TNPO1-DT,0.0
ZNF436-AS1,0.026168311
ENSG00000249094,0.0
LINC02362,0.0
ENSG00000249099,0.0
ENSG00000249100,0.00085364725
ENSG00000249102,0.0
USP17L17,0.0
GPM6A-DT,0.0
ENSG00000249109,0.0
ENSG00000249111,0.0
ENSG00000249112,0.0
IRX4-AS1,0.0
LINC02215,0.0
PSD2-AS1,0.0
EPPIN-WFDC6,0.0
LINC02517,0.0
