,Sample1153-EO1
ENSG00000253123,0.0
ENSG00000260949,0.0
ENSG00000286677,0.0
ENSG00000285632,0.0
ENSG00000253586,0.0
ENSG00000253838,0.0
ENSG00000253509,0.0
ENSG00000287535,0.0
ENSG00000286837,0.0
ENSG00000286484,0.0
ENSG00000286554,0.0
ENSG00000285992,0.0
ENSG00000269924,0.0
ENSG00000287959,0.0
ENSG00000286878,0.0
ENSG00000286701,0.0
ENSG00000253849,0.0
ENSG00000253475,0.0
ENSG00000271555,0.0
ENSG00000286471,0.0
ENSG00000286348,0.0
ENSG00000254325,0.0
ENSG00000287301,0.0
ENSG00000288041,0.0
ENSG00000253281,0.0
ENSG00000286578,0.0
ENSG00000254048,0.0
ENSG00000287975,0.0
ENSG00000285971,0.0
ENSG00000287105,0.0
ENSG00000287844,0.0
ENSG00000287615,0.0
ENSG00000254330,0.0
ENSG00000287998,0.0
SNHG6,0.0
ENSG00000287214,0.0
ENSG00000287230,0.0
ENSG00000253726,0.0
ENSG00000237061,0.0
ENSG00000286113,0.0
ENSG00000287352,0.0
ENSG00000253681,0.0
ENSG00000260398,0.0
ENSG00000286675,0.0
MITA1,0.0
ENSG00000287052,0.0
ENSG00000285758,0.0
ENSG00000272518,0.0
ENSG00000286763,0.0
LINC02849,0.0
ENSG00000287927,0.0
WWP1-AS1,0.0
ENSG00000286984,0.0
ENSG00000254219,0.0
ENSG00000288005,0.0
FLJ46284,0.0
ENSG00000287322,0.0
ENSG00000270077,0.0
ENSG00000287654,0.0
ENSG00000253532,0.0
ENSG00000287952,0.0
ENSG00000260368,0.0
LINC03090,0.0
ENSG00000287479,0.0
ENSG00000283959,0.0
ENSG00000286337,0.0
ENSG00000179577,0.0
ZFPM2-AS1,0.0
ENSG00000254141,0.0
ENSG00000287289,0.0
ENSG00000287208,0.0
ENSG00000286766,0.0
ENSG00000287949,0.0
ENSG00000287942,0.0
ENSG00000286946,0.0
ENSG00000287819,0.0
ENSG00000286937,0.0
ENSG00000287826,0.0
ENSG00000253622,0.0
ENSG00000286308,0.0
ENSG00000286282,0.0
ENSG00000253372,0.0
ENSG00000287657,0.0
ENSG00000286955,0.0
LINC02964,0.0
ENSG00000287781,0.0
ENSG00000286266,0.0
ENSG00000286010,0.0
ENSG00000286034,0.0
LINC00824,0.0
ENSG00000287785,0.0
ENSG00000287195,0.0
ASAP1-IT2,0.0
ENSG00000287201,0.0
ENSG00000286535,0.0
ENSG00000253259,0.0
ENSG00000287095,0.0
ENSG00000270137,0.0
PTCSC1,0.0
ENSG00000288067,0.0
ENSG00000286927,0.0
ENSG00000285683,0.0
ENSG00000285817,0.0
PEG13,0.0
ENSG00000261655,0.0
ENSG00000287325,0.0
ENSG00000287677,0.0
ENSG00000287332,0.0
LY6S-AS1,0.0
ENSG00000287576,0.0
ENSG00000287222,0.0
ENSG00000255343,0.0
ENSG00000285599,0.0
ENSG00000288096,0.0
ENSG00000255182,0.0
ENSG00000286681,0.0
ENSG00000287480,0.0
ENSG00000228115,0.0
ENSG00000286684,0.0
ENSG00000287465,0.0
ENSG00000286670,0.0
ENSG00000230001,0.0
ENSG00000287759,0.0
ENSG00000286162,0.0
ENSG00000224972,0.0
ENSG00000285688,0.0
ENSG00000288042,0.0
ENSG00000235389,0.0
ENSG00000286474,0.0
ENSG00000285784,0.0
ENSG00000285637,0.0
ENSG00000234740,0.0
ENSG00000286500,0.0
ENSG00000285911,0.0
ENSG00000260912,0.0
ENSG00000286685,0.0
MIR31HG,0.0
ENSG00000266446,0.0
ENSG00000287696,0.0
ENSG00000287318,0.0
ENSG00000287355,0.0
EMICERI,0.0
ENSG00000260412,0.0
ENSG00000287551,0.0
ENSG00000287038,0.0
ENSG00000286322,0.0
ENSG00000287063,0.0
ENSG00000287495,0.0
ENSG00000286782,0.0
ENSG00000287287,0.0
ENSG00000287986,0.0
ENSG00000287514,0.0
ENSG00000287838,0.0
ENSG00000276412,0.0
ENSG00000275297,0.0
FAM27C,0.0
ENSG00000285580,0.0
ENSG00000287329,0.0
FAM27E3,0.0
ENSG00000275493,0.0
ENSG00000229019,0.0
ENSG00000243888,0.0
ENSG00000274421,0.0
ENSG00000286823,0.0
ENSG00000286840,0.0
ENSG00000286944,0.0
ENSG00000229587,0.0
ENSG00000286332,0.0
ENSG00000286612,0.0
ENSG00000286451,0.0
ENSG00000285987,0.0
ENSG00000285556,0.0
ENSG00000287930,0.0
ENSG00000285634,0.0
ENSG00000287333,0.0
LINC02834,0.0
ENSG00000286842,0.0
DAPK1-IT1,0.0
LINC03026,0.0
ENSG00000287769,0.0
ENSG00000286414,0.0
ENSG00000224945,0.0
ENSG00000285907,0.0
ENSG00000287212,0.0
ENSG00000285650,0.0
ENSG00000288062,0.0
ENSG00000286834,0.0
ENSG00000286850,0.0
ENSG00000288023,0.0
ENSG00000230815,0.0
ENSG00000236095,0.0
ENSG00000285807,0.0
ENSG00000287187,0.0
ENSG00000286835,0.0
ENSG00000287302,0.0
ENSG00000286375,0.0
ENSG00000287070,0.0
ENSG00000285706,0.0
ENSG00000287955,0.0
ENSG00000286536,0.0
ENSG00000287233,0.0
LINC02977,0.0
ENSG00000285820,0.0
ENSG00000269970,0.0
ENSG00000261094,0.0
ENSG00000286718,0.0
MIR600HG,0.0
ENSG00000231227,0.0
ENSG00000227200,0.0
ENSG00000287782,0.0
PBX3-DT,0.0
ENSG00000238010,0.0
ENSG00000286428,0.0
ENSG00000271833,0.0
ENSG00000286196,0.0
ENSG00000273186,0.0
ENSG00000280474,0.0
ENSG00000287234,0.0
LINC00963,0.0
ENSG00000286078,0.0
ENSG00000286547,0.0
ENSG00000224992,0.0
ENSG00000286502,0.0
ENSG00000260190,0.0
ENSG00000260996,0.0
ENSG00000288234,0.0
ENSG00000205740,0.0
ENSG00000287043,0.0
ENSG00000282390,0.0
ENSG00000233052,0.0
ENSG00000287653,0.0
ENSG00000286858,0.0
ENSG00000287560,0.0
ENSG00000287428,0.0
ENSG00000286610,0.0
ENSG00000287175,0.0
ENSG00000287246,0.0
ENSG00000287023,0.0
AKR1C8,0.0
ENSG00000287848,0.0
ENSG00000287566,0.0
ENSG00000287235,0.0
PRKCQ-AS1,0.0
ENSG00000287277,0.0
ENSG00000287120,0.0
ENSG00000287309,0.0
LINC00710,0.0
ENSG00000285994,0.0
ENSG00000285520,0.0
ENSG00000286514,0.0
ENSG00000285671,0.0
ENSG00000287925,0.0
ENSG00000225213,0.0
ENSG00000286958,0.0
ENSG00000235020,0.0
ENSG00000285852,0.0
ENSG00000287613,0.0
ENSG00000286881,0.0
ENSG00000279623,0.0
ENSG00000286832,0.0
ENSG00000233451,0.0
ENSG00000286810,0.0
ENSG00000286924,0.0
ENSG00000287124,0.0
ENSG00000286442,0.0
ENSG00000286951,0.0
ENSG00000285750,0.0
LINC02680,0.0
ENSG00000286413,0.0
LINC01517,0.0
ENSG00000287402,0.0
ENSG00000259994,0.0
ENSG00000285824,0.0
ENSG00000287420,0.0
ENSG00000285630,0.0
ENSG00000272914,0.0
ENSG00000286694,0.0
ENSG00000286409,0.0
ENSG00000287278,0.0
ENSG00000269952,0.0
ENSG00000287945,0.0
ENSG00000287528,0.0
ENSG00000285884,0.0
ENSG00000285712,0.0
ENSG00000287852,0.0
ENSG00000287901,0.0
ENSG00000287173,0.0
FAM245B,0.0
ENSG00000285786,0.0
ARHGAP22-IT1,0.0
ENSG00000251413,0.0
ENSG00000286993,0.0
ENSG00000228403,0.0
ENSG00000241577,0.0
ENSG00000233665,0.0
ENSG00000285803,0.0
ENSG00000286401,0.0
ENSG00000287221,0.0
ENSG00000229711,0.0
ENSG00000235279,0.0
ENSG00000285958,0.0
ENSG00000236958,0.0
ENSG00000236744,0.0
ENSG00000287016,0.0
ENSG00000287969,0.0
ENSG00000288052,0.0
ENSG00000288011,0.0
LINC02929,0.0
ENSG00000286373,0.0
ENSG00000260400,0.0
ENSG00000285871,0.0
ENSG00000287306,0.0
ENSG00000282915,0.0
ENSG00000272627,0.0
PPP3CB-AS1,0.0
ENSG00000225761,0.0
ENSG00000285810,0.0
ENSG00000286715,0.0
ENSG00000268659,0.0
ENSG00000228280,0.0
DLG5-AS1,0.0
ENSG00000288090,0.0
ENSG00000272489,0.0
ENSG00000283913,0.0
ENSG00000287358,0.0
ENSG00000285739,0.0
NRG3-AS1,0.0
ENSG00000286876,0.0
CERNA2,0.0
ENSG00000287057,0.0
ENSG00000287475,0.0
ENSG00000286359,0.0
ADIRF-AS1,0.0
ENSG00000237280,0.0
ENSG00000287077,0.0
ENSG00000286445,0.0
ENSG00000286116,0.0
ENSG00000287150,0.0
ENSG00000286981,0.0
ENSG00000286795,0.0
ENSG00000280660,0.0
ENSG00000244332,0.0
ENSG00000240527,0.0
ENSG00000287009,0.0
ENSG00000286683,0.0
HPS1-AS1,0.0
LBX1-AS1,0.0
ENSG00000286489,0.0
C10orf95-AS1,0.0
ENSG00000286575,0.0
ENSG00000226431,0.0
ENSG00000287419,0.0
ENSG00000287732,0.0
ENSG00000286609,0.0
ENSG00000287047,0.0
ADD3-AS1,0.0
ENSG00000287231,0.0
ENSG00000285676,0.0
ENSG00000260917,0.0
LINC02935,0.0
ENSG00000286289,0.0
ENSG00000287857,0.0
ENSG00000285540,0.0
ENSG00000285582,0.0
ENSG00000285587,0.0
ENSG00000287655,0.0
ENSG00000288172,0.0
LINC02944,0.0
ENSG00000277687,0.0
GRK5-IT1,0.0
LINC02930,0.0
ENSG00000287936,0.0
ENSG00000285715,0.0
ENSG00000285973,0.0
ENSG00000285955,0.0
SPADH,0.0
ENSG00000286344,0.0
ENSG00000287768,0.0
ENSG00000271434,0.0
ENSG00000249456,0.0
ENSG00000228021,0.0
ENSG00000287609,0.0
ENSG00000287326,0.0
ENSG00000227076,0.0
ENSG00000287427,0.0
ENSG00000285615,0.0
ENSG00000287466,0.0
EBF3-AS1,0.0
ENSG00000285529,0.0
ENSG00000286295,0.0
ENSG00000286789,0.0
ENSG00000288107,0.0
ENSG00000287327,0.0
ENSG00000288033,0.0
PANO1,0.0
ENSG00000286275,0.0
ENSG00000287935,0.0
LINC02689,0.0
ENSG00000285581,0.0
ENSG00000229512,0.0
ENSG00000287484,0.0
ENSG00000249086,0.0
H19,0.0
ENSG00000240801,0.0
ENSG00000285644,0.0
ENSG00000287312,0.0
ENSG00000229368,0.0
OR51C1P,0.0
ENSG00000254444,0.0
ENSG00000254641,0.0
ENSG00000275612,0.0
ENSG00000276668,0.0
ENSG00000254951,0.0
TUB-AS1,0.0
ENSG00000286935,0.0
ENSG00000255097,0.0
ENSG00000286561,0.0
ENSG00000286959,0.0
ENSG00000254983,0.0
ENSG00000286521,0.0
ENSG00000255067,0.0
ENSG00000287548,0.0
FAR1-IT1,0.0
ENSG00000286960,0.0
ENSG00000285545,0.0
ENSG00000287898,0.0
ENSG00000285562,0.0
ENSG00000256006,0.0
ENSG00000256588,0.0
ENSG00000286998,0.0
NAV2-IT1,0.0
ENSG00000286382,0.0
ENSG00000287962,0.0
ENSG00000287227,0.0
ENSG00000255496,0.0
ENSG00000287373,0.0
ENSG00000254627,0.0
ENSG00000286626,0.0
ENSG00000251194,0.0
ENSG00000285705,0.0
ENSG00000285740,0.0
ENSG00000255256,0.0
ENSG00000255186,0.0
ENSG00000285751,0.0
ENSG00000254577,0.0
ENSG00000283341,0.0
ENSG00000254409,0.0
ENSG00000255165,0.0
ENSG00000287984,0.0
ENSG00000286418,0.0
ENSG00000254746,0.0
ENSG00000254519,0.0
ENSG00000285658,0.0
ENSG00000286450,0.0
ENSG00000270060,0.0
ENSG00000270072,0.0
TRIM51G,0.0
ENSG00000287538,0.0
ENSG00000286983,0.0
MIR130AHG,0.0
ENSG00000285895,0.0
ENSG00000287264,0.0
PATL1-DT,0.0
ENSG00000269463,0.0
SNHG1,0.0
ENSG00000287412,0.0
ENSG00000286264,0.0
ENSG00000286816,0.0
ENSG00000287821,0.0
ENSG00000287917,0.0
ENSG00000286756,0.0
ZNRD2-DT,0.0
RELA-DT,0.0
ENSG00000286459,0.0
ENSG00000254510,0.0
ENSG00000286688,0.0
ENSG00000287934,0.0
ENSG00000287851,0.0
ENSG00000286369,0.0
ENSG00000261625,0.0
ENSG00000255143,0.0
ENSG00000254484,0.0
ENSG00000227726,0.0
ENSG00000286708,0.0
ENSG00000286948,0.0
ALG1L9P,0.0
ENSG00000285864,0.0
ENSG00000286555,0.0
ENSG00000285693,0.0
ENSG00000260401,0.0
ENSG00000287425,0.0
ENSG00000255440,0.0
ENSG00000286943,0.0
ENSG00000254460,0.0
ENSG00000255434,0.0
ENSG00000254630,0.0
ENSG00000254826,0.0
ENSG00000255081,0.0
ENSG00000261578,0.0
RSF1-IT2,0.0
RSF1-IT1,0.0
ENSG00000285568,0.0
ENSG00000287912,0.0
ENSG00000254698,0.0
ENSG00000254676,0.0
ANKRD42-DT,0.0
ENSG00000285835,0.0
ENSG00000288018,0.0
ENSG00000286665,0.0
DISC1FP1,0.0
ENSG00000285842,0.0
ENSG00000285921,0.0
PGR-AS1,0.0
ENSG00000260966,0.0
ENSG00000285878,0.0
ENSG00000285813,0.0
ENSG00000286345,0.0
ENSG00000287802,0.0
ENSG00000288012,0.0
ENSG00000285696,0.0
ENSG00000287245,0.0
ENSG00000287556,0.0
ENSG00000287028,0.0
ENSG00000288097,0.0
ENSG00000255428,0.0
MIR34BHG,0.0
ALG9-IT1,0.0
ENSG00000255334,0.0
ENSG00000287006,0.0
ENSG00000288070,0.0
ENSG00000270179,0.0
ENSG00000286463,0.0
ENSG00000287897,0.0
CADM1-AS1,0.0
ENSG00000288020,0.0
ENSG00000276505,0.0
ENSG00000269944,0.0
ENSG00000287238,0.0
THY1-AS1,0.0
ENSG00000287545,0.0
ENSG00000288047,0.0
ENSG00000286992,0.0
ENSG00000286731,0.0
ENSG00000286044,0.0
ENSG00000286023,0.0
ENSG00000286497,0.0
MIR100HG,0.0
ENSG00000286341,0.0
ENSG00000285909,0.0
ENSG00000288061,0.0
ENSG00000285561,0.0
CCDC15-DT,0.0
ENSG00000259290,0.0
ENSG00000287666,0.0
ENSG00000287426,0.0
ENSG00000288013,0.0
ENSG00000285980,0.0
NTM-IT,0.0
OPCML-IT2,0.0
OPCML-IT1,0.0
ENSG00000287068,0.0
B3GAT1-DT,0.0
ENSG00000285640,0.0
ENSG00000287251,0.0
LINC02717,0.0
ENSG00000255746,0.0
ENSG00000261799,0.0
ENSG00000256020,0.0
ENSG00000285704,0.0
ENSG00000267285,0.0
ENSG00000285627,0.0
ENSG00000287698,0.0
CACNA1C-IT1,0.0
CACNA1C-IT3,0.0
ENSG00000285555,0.0
ENSG00000285734,0.0
ENSG00000278356,0.0
TSPAN9-IT1,0.0
ENSG00000275850,0.0
THCAT155,0.0
ENSG00000256381,0.0
ENSG00000255608,0.0
ENSG00000286866,0.0
ENSG00000287835,0.0
ENSG00000285523,0.0
CD27-AS1,0.0
ENSG00000276232,0.0
ENSG00000285770,0.0
ENSG00000287713,0.0
ENSG00000288043,0.0
LINC00612,0.0
ENSG00000284634,0.0
ENSG00000257027,0.0
ENSG00000256712,0.0
ENSG00000255790,0.0
ENSG00000286869,0.0
ENSG00000256306,0.0
ENSG00000287928,0.0
ENSG00000261324,0.0
ENSG00000286107,0.0
RERG-IT1,0.0
ENSG00000286303,0.0
ENSG00000287455,0.0
ENSG00000285724,0.0
ENSG00000253284,0.0
ENSG00000287074,0.0
ENSG00000287075,0.0
ENSG00000275567,0.0
ENSG00000274624,0.0
ENSG00000257009,0.0
ENSG00000286752,0.0
ENSG00000256185,0.0
ENSG00000273989,0.0
ENSG00000286566,0.0
ENSG00000285870,0.0
LINC00941,0.0
ENSG00000275097,0.0
ENSG00000275769,0.0
ENSG00000277342,0.0
ENSG00000274964,0.0
ENSG00000276115,0.0
ENSG00000274105,0.0
ENSG00000275854,0.0
ENSG00000286950,0.0
ENSG00000274976,0.0
ENSG00000259937,0.0
ENSG00000273853,0.0
ENSG00000287442,0.0
ENSG00000286576,0.0
ENSG00000285732,0.0
ENSG00000274682,0.0
ENSG00000286591,0.0
ENSG00000274943,0.0
ENSG00000258068,0.0
ENSG00000286671,0.0
ENSG00000278351,0.0
ENSG00000278475,0.0
ENSG00000274591,0.0
PCED1B-AS1,0.0
ENSG00000276390,0.0
ENSG00000277173,0.0
ENSG00000274737,0.0
ENSG00000287537,0.0
ENSG00000257298,0.0
ENSG00000278126,0.0
ENSG00000287051,0.0
ENSG00000257475,0.0
PCBP2-OT1,0.0
ENSG00000285692,0.0
ENSG00000286069,0.0
HOXC-AS3,0.0
HOXC-AS2,0.0
ENSG00000258344,0.0
ENSG00000257509,0.0
ENSG00000273973,0.0
ENSG00000258199,0.0
ENSG00000287715,0.0
ENSG00000287200,0.0
ENSG00000286279,0.0
ENSG00000287014,0.0
ENSG00000286402,0.0
ENSG00000257880,0.0
ENSG00000256571,0.0
ENSG00000287618,0.0
ENSG00000225195,0.0
ENSG00000286682,0.0
ENSG00000276853,0.0
ENSG00000250280,0.0
ENSG00000277945,0.0
ENSG00000286563,0.0
ENSG00000287132,0.0
ENSG00000277223,0.0
TRHDE-AS1,0.0
ENSG00000258294,0.0
ENSG00000273987,0.0
ENSG00000286259,0.0
ENSG00000287030,0.0
ENSG00000286476,0.0
ENSG00000277130,0.0
ENSG00000286043,0.0
ENSG00000286608,0.0
LINC02822,0.0
ENSG00000288102,0.0
ENSG00000286049,0.0
LINC01619,0.0
ENSG00000286907,0.0
ENSG00000287714,0.0
SOCS2-AS1,0.0
ENSG00000258303,0.0
ENSG00000287237,0.0
ENSG00000287454,0.0
ENSG00000286434,0.0
RMST,0.0
ENSG00000286056,0.0
ENSG00000287675,0.0
HELLPAR,0.0
ENSG00000282964,0.0
ENSG00000288092,0.0
ENSG00000286197,0.0
ENSG00000286258,0.0
ENSG00000286410,0.0
ENSG00000286903,0.0
ENSG00000286520,0.0
ENSG00000258355,0.0
ENSG00000287957,0.0
ENSG00000286678,0.0
ENSG00000287202,0.0
ENSG00000274598,0.0
ENSG00000256139,0.0
ENSG00000277595,0.0
ENSG00000277566,0.0
ENSG00000287229,0.0
ENSG00000287982,0.0
ENSG00000286991,0.0
ENSG00000258337,0.0
ENSG00000286354,0.0
LINC00173,0.0
ENSG00000277840,0.0
ENSG00000286233,0.0
ENSG00000286067,0.0
ENSG00000286493,0.0
HNF1A-AS1,0.0
ENSG00000286248,0.0
ENSG00000286586,0.0
ENSG00000287493,0.0
LINC02985,0.0
ENSG00000274427,0.0
ENSG00000278112,0.0
ENSG00000286092,0.0
ENSG00000270130,0.0
ENSG00000270048,0.0
ENSG00000269997,0.0
ENSG00000269938,0.0
ENSG00000270061,0.0
ENSG00000270095,0.0
ENSG00000287242,0.0
ENSG00000287240,0.0
ENSG00000286209,0.0
ENSG00000286386,0.0
ENSG00000286791,0.0
ENSG00000287339,0.0
ENSG00000287365,0.0
ENSG00000287112,0.0
ENSG00000286922,0.0
ENSG00000286662,0.0
ENSG00000287311,0.0
ENSG00000257025,0.0
ENSG00000286246,0.0
ENSG00000286394,0.0
FZD10-AS1,0.0
ENSG00000287792,0.0
ENSG00000287136,0.0
ENSG00000287639,0.0
ENSG00000273568,0.0
ENSG00000286008,0.0
ENSG00000287861,0.0
ENSG00000275485,0.0
ZDHHC20-IT1,0.0
ENSG00000287357,0.0
ENSG00000287530,0.0
ENSG00000288103,0.0
ENSG00000287376,0.0
ENSG00000285806,0.0
ENSG00000287887,0.0
ENSG00000285929,0.0
ENSG00000285935,0.0
ENSG00000285773,0.0
ENSG00000285840,0.0
ENSG00000286286,0.0
ENSG00000287904,0.0
N4BP2L2-IT2,0.0
STARD13-IT1,0.0
STARD13-AS,0.0
ENSG00000287274,0.0
ENSG00000285621,0.0
ENSG00000277386,0.0
ENSG00000286779,0.0
ENSG00000276672,0.0
ENSG00000287650,0.0
SMAD9-IT1,0.0
ENSG00000287477,0.0
ENSG00000277662,0.0
ENSG00000287842,0.0
ENSG00000287029,0.0
ENSG00000274001,0.0
ENSG00000287863,0.0
ENSG00000278462,0.0
ENSG00000287456,0.0
ENSG00000287599,0.0
ENSG00000274929,0.0
ENSG00000274270,0.0
ENSG00000286191,0.0
ENSG00000287722,0.0
ENSG00000287247,0.0
ENSG00000287460,0.0
ENSG00000286537,0.0
ENSG00000286709,0.0
ENSG00000288015,0.0
ENSG00000286469,0.0
ENSG00000287996,0.0
ENSG00000287128,0.0
ENSG00000285566,0.0
ENSG00000286395,0.0
ENSG00000285588,0.0
ENSG00000287876,0.0
ENSG00000286820,0.0
ENSG00000288330,0.0
ENSG00000279463,0.0
ENSG00000228444,0.0
ENSG00000285572,0.0
ENSG00000287018,0.0
MYCBP2-AS2,0.0
ENSG00000285714,0.0
ENSG00000287270,0.0
ENSG00000285902,0.0
ENSG00000284196,0.0
ENSG00000285684,0.0
ENSG00000286746,0.0
ENSG00000286385,0.0
ENSG00000286446,0.0
ENSG00000285680,0.0
ENSG00000286284,0.0
ENSG00000285742,0.0
ENSG00000288016,0.0
ENSG00000288038,0.0
ENSG00000285834,0.0
ENSG00000287880,0.0
ENSG00000285699,0.0
ENSG00000285811,0.0
ENSG00000286422,0.0
MIR17HG,0.0
ENSG00000282997,0.0
GPC5-IT1,0.0
ENSG00000287159,0.0
ENSG00000288001,0.0
ENSG00000286843,0.0
ENSG00000287635,0.0
ENSG00000276809,0.0
ENSG00000286334,0.0
ENSG00000286416,0.0
ENSG00000276573,0.0
ENSG00000276704,0.0
ENSG00000286544,0.0
ENSG00000269189,0.0
LINC01232,0.0
ENSG00000287746,0.0
ENSG00000286757,0.0
ENSG00000288060,0.0
ENSG00000287330,0.0
ENSG00000224356,0.0
FGF14-IT1,0.0
ENSG00000286312,0.0
ENSG00000285789,0.0
ENSG00000287734,0.0
ENSG00000286929,0.0
LINC00343,0.0
ENSG00000287923,0.0
ENSG00000286780,0.0
ENSG00000274204,0.0
ENSG00000287546,0.0
ENSG00000285643,0.0
ENSG00000276740,0.0
NALF1-IT1,0.0
ENSG00000286343,0.0
ENSG00000277246,0.0
ENSG00000285534,0.0
ENSG00000287575,0.0
ANKRD10-IT1,0.0
ARHGEF7-IT1,0.0
ENSG00000285856,0.0
ENSG00000277545,0.0
ENSG00000269356,0.0
ENSG00000269376,0.0
ENSG00000276434,0.0
ENSG00000276916,0.0
ENSG00000276248,0.0
RASA3-IT1,0.0
ENSG00000285672,0.0
ENSG00000287735,0.0
LINC00641,0.0
TRD-AS1,0.0
OXA1L-DT,0.0
ZFHX2-AS1,0.0
ENSG00000258464,0.0
ENSG00000285727,0.0
ENSG00000287765,0.0
ENSG00000278784,0.0
ENSG00000288044,0.0
ENSG00000288100,0.0
ENSG00000287481,0.0
ENSG00000285633,0.0
ENSG00000262119,0.0
ENSG00000286479,0.0
ENSG00000257522,0.0
ENSG00000286040,0.0
ENSG00000287142,0.0
ENSG00000285608,0.0
ENSG00000286527,0.0
ENSG00000287153,0.0
ENSG00000287777,0.0
ENSG00000283098,0.0
ENSG00000258827,0.0
ENSG00000285830,0.0
ENSG00000286123,0.0
ENSG00000286099,0.0
ENSG00000258394,0.0
ENSG00000286464,0.0
ENSG00000286595,0.0
ENSG00000258450,0.0
ENSG00000269906,0.0
ENSG00000270062,0.0
ENSG00000285747,0.0
ENSG00000287990,0.0
ENSG00000258535,0.0
ENSG00000285664,0.0
ENSG00000288045,0.0
ENSG00000286730,0.0
ENSG00000287156,0.0
SAMD4A-AS1,0.0
ENSG00000259868,0.0
ENSG00000286257,0.0
ENSG00000286355,0.0
ENSG00000259969,0.0
ENSG00000258682,0.0
ENSG00000277651,0.0
ENSG00000287833,0.0
ENSG00000286319,0.0
ENSG00000286861,0.0
ENSG00000287385,0.0
ENSG00000287167,0.0
ENSG00000287913,0.0
ENSG00000286424,0.0
ENSG00000287310,0.0
ENSG00000273797,0.0
ENSG00000287643,0.0
ENSG00000286423,0.0
ENSG00000285612,0.0
ENSG00000285518,0.0
ENSG00000286333,0.0
ENSG00000285936,0.0
ENSG00000251393,0.0
ENSG00000258443,0.0
ENSG00000270140,0.0
ENSG00000258559,0.0
ENSG00000258454,0.0
ENSG00000286437,0.0
ENSG00000285966,0.0
ENSG00000287004,0.0
ENSG00000258419,0.0
ENSG00000287118,0.0
ENSG00000286686,0.0
ENSG00000285826,0.0
ENSG00000286582,0.0
ENSG00000278576,0.0
ENSG00000287437,0.0
ENSG00000287663,0.0
ENSG00000258875,0.0
ENSG00000286607,0.0
ENSG00000260711,0.0
ENSG00000286630,0.0
ENSG00000278396,0.0
ENSG00000287668,0.0
ENSG00000288028,0.0
ENSG00000285205,0.0
ENSG00000259143,0.0
TCL6,0.0
ENSG00000258412,0.0
ENSG00000287772,0.0
ENSG00000288034,0.0
ENSG00000287501,0.0
ENSG00000287991,0.0
ENSG00000258904,0.0
ENSG00000259052,0.0
ENSG00000258620,0.0
ENSG00000258576,0.0
ENSG00000288302,0.0
ENSG00000286551,0.0
ENSG00000288252,0.0
ENSG00000288245,0.0
ENSG00000270108,0.0
ENSG00000269940,0.0
ENSG00000269958,0.0
ENSG00000288459,0.0
ENSG00000286636,0.0
ENSG00000287459,0.0
ENSG00000287122,0.0
ENSG00000287345,0.0
ENSG00000274253,0.0
ENSG00000286598,0.0
ENSG00000286973,0.0
ENSG00000287888,0.0
ENSG00000280118,0.0
SNHG14,0.0
ENSG00000287482,0.0
ENSG00000261529,0.0
ENSG00000286884,0.0
ENSG00000287280,0.0
ENSG00000278840,0.0
ENSG00000261426,0.0
ENSG00000259152,0.0
ENSG00000287922,0.0
ENSG00000287894,0.0
ENSG00000259690,0.0
ENSG00000287334,0.0
ENSG00000259644,0.0
ENSG00000285948,0.0
ENSG00000278472,0.0
ENSG00000287840,0.0
ENSG00000287973,0.0
ENSG00000259280,0.0
ENSG00000286786,0.0
THBS1-IT1,0.0
ENSG00000259432,0.0
ENSG00000273786,0.0
ENSG00000260648,0.0
PAK6-AS1,0.0
ENSG00000273855,0.0
ENSG00000259254,0.0
RAD51-AS1,0.0
ENSG00000280036,0.0
OIP5-AS1,0.0
ENSG00000259396,0.0
ENSG00000278493,0.0
ENSG00000286877,0.0
ENSG00000275601,0.0
ENSG00000259659,0.0
ENSG00000259539,0.0
ENSG00000259932,0.0
ENSG00000260035,0.0
ENSG00000285597,0.0
ENSG00000287020,0.0
ENSG00000285934,0.0
ENSG00000287704,0.0
ENSG00000259554,0.0
ENSG00000259740,0.0
ENSG00000287439,0.0
ENSG00000286947,0.0
ENSG00000274654,0.0
ENSG00000259700,0.0
ENSG00000276593,0.0
GABPB1-IT1,0.0
ENSG00000259204,0.0
ENSG00000259701,0.0
ENSG00000259194,0.0
ENSG00000259377,0.0
ENSG00000274954,0.0
ENSG00000274528,0.0
ENSG00000259398,0.0
ENSG00000259935,0.0
ENSG00000287500,0.0
ENSG00000287596,0.0
ENSG00000279145,0.0
ENSG00000276533,0.0
ENSG00000274765,0.0
ENSG00000277548,0.0
ENSG00000285805,0.0
ENSG00000275417,0.0
ENSG00000274667,0.0
TCF12-DT,0.0
ENSG00000275343,0.0
ENSG00000274719,0.0
ENSG00000277229,0.0
ENSG00000277790,0.0
ENSG00000259476,0.0
ENSG00000286897,0.0
ENSG00000259402,0.0
ENSG00000259732,0.0
ENSG00000259771,0.0
ENSG00000259735,0.0
ENSG00000227161,0.0
ENSG00000286495,0.0
ENSG00000287915,0.0
ENSG00000286457,0.0
ENSG00000287508,0.0
ENSG00000273792,0.0
ENSG00000285863,0.0
ENSG00000259682,0.0
ENSG00000287494,0.0
ENSG00000261544,0.0
ENSG00000274995,0.0
ENSG00000259410,0.0
ENSG00000286770,0.0
ENSG00000285919,0.0
ENSG00000288068,0.0
ENSG00000259645,0.0
