,3487
MIR4688,0.0
ENSG00000264104,0.0
MIR3688-1,0.0
MIR4300,0.0
RN7SL784P,0.0
MIR3180-4,0.0
MIR4795,0.0
SCML2P1,0.0
RN7SL713P,0.0
MIR3689D2,0.0
ENSG00000264138,0.0
MIR3667,0.0
MIR3928,0.0
ENSG00000264145,0.0
ENSG00000264148,0.0
ENSG00000264150,0.0
MIR3127,0.0
MIR4670,0.0
MIR4762,0.0
MIR3689B,0.0
ENSG00000264164,0.0
MTND1P15,0.0
RN7SL665P,0.0
MIR4305,0.0
PDLIM1P3,0.0
MIR3189,0.0
MAGOH2P,0.0
ENSG00000264179,0.0
SNRPCP4,0.0
AIDAP3,0.0
RN7SL117P,0.0
ENSG00000264193,0.0
MIR4693,0.0
MIR4701,0.0
AGAP7P,0.0
MIR4716,0.0
MIR4492,0.0
RPL35AP23,0.0
MIR3168,0.0
RNU4ATAC,0.0
MIR4456,0.0
ENSG00000264236,0.0
CPDP1,0.0
ENSG00000264245,0.0
ENSG00000264246,0.0
MIR3912,0.0
RN7SL835P,0.0
RN7SL819P,0.0
KIR3DP1,0.0
MIR4322,0.0
MIR4767,0.0
RN7SL488P,0.0
MIR4799,0.0
RN7SL753P,0.0
MIR4786,0.0
ENSG00000264281,0.0
ENSG00000264289,0.0
MIR2467,0.0
RN7SL657P,0.0
SNORD55,0.0
MIR3922,0.0
ENSG00000264296,0.0
MIR4433B,0.0
ENSG00000264300,0.0
MIR4694,0.0
MIX23P1,0.0
RN7SL644P,0.0
MIR548AT,0.0
HNRNPA1P11,0.0
MTCO3P13,0.0
RN7SL154P,0.0
MIR4801,0.0
RN7SL448P,0.0
MIR5186,0.0
ENSG00000264341,0.0
MIR3660,0.0
SNORA77B,0.0
MIR4258,0.0
SNRPGP2,0.0
RN7SL602P,0.0
MIR3134,0.0
MIR4648,0.0
MIR3122,0.0
NEK4P2,0.0
MIR3125,0.0
MIR4425,0.0
ENSG00000264373,0.0
MIR4671,0.0
SNORD39,0.0
RN7SL431P,0.0
MIR4513,0.0
MIR5007,0.0
ENSG00000264388,0.0
MIR4465,0.0
RN7SL208P,0.0
MIR3193,0.0
MIR3180-5,0.0
MIR4736,0.0
RN7SL491P,0.0
MIR548AL,0.0
MIR3913-1,0.0
MIR548AP,0.0
MIR4470,0.0
MIR548AC,0.0
RN7SL718P,0.0
MIR4653,0.0
MIR4283-1,0.0
MIR3183,0.0
ENSG00000264431,0.0
ENSG00000264435,0.0
RN7SL560P,0.0
SDHCP1,0.0
ENSG00000264452,0.0
MIR3648-2,0.0
MIR4520-1,0.0
MIR4794,0.0
MIR4656,0.0
MIR5682,0.0
MIR4714,0.0
MIR4705,0.0
MIR5008,0.0
RN7SL697P,0.0
MIR4298,0.0
MIR4650-2,0.0
ENSG00000264497,0.0
MIR3124,0.0
RN7SL731P,0.0
ENSG00000264503,0.0
MIR3678,0.0
MIR5692A2,0.0
RN7SL596P,0.0
MIR4778,0.0
DNAJB6P8,0.0
RN7SL25P,0.0
MIR378B,0.0
MIR5706,0.0
SUZ12P1,0.0
MIR548AR,0.0
RN7SL405P,0.0
SNORD95,0.0
MIR4257,0.0
RN7SL793P,0.0
MIR3162,0.0
MIR4633,0.0
DYNAPP1,0.0
MIR23C,0.0
SNX19P3,0.0
MIR4529,0.0
MIR4296,0.0
RN7SL15P,0.0
ENSG00000264574,0.0
MIR5692B,0.0
RN7SL326P,0.0
MIR4487,0.0
MIR4449,0.0
RN7SL131P,0.0
MIR3159,0.0
MIR3173,0.0
MIR4685,0.0
RN7SL290P,0.0
MIR5588,0.0
RN7SL592P,0.0
MIR4755,0.0
ENSG00000264617,0.0
RN7SL732P,0.0
MIR5591,0.0
MIR4796,0.0
MIR4271,0.0
MIR3152,0.0
KRT18P8,0.0
MIR5194,0.0
PPIAP54,0.0
MIR3171,0.0
MIR4798,0.0
MIR3200,0.0
ENSG00000264662,0.0
KRT8P34,0.0
MIR4285,0.0
RN7SL204P,0.0
MIR3140,0.0
MIR4773-1,0.0
PRPF19P1,0.0
ENSG00000264689,0.0
MTL3P,0.0
MIR4255,0.0
MIR4752,0.0
RN7SL217P,0.0
MIR4504,0.0
KIAA0895LP1,0.0
MIR3117,0.0
MIR3670-2,0.0
MIR3129,0.0
MIR4638,0.0
MIR4718,0.0
BDP1P,0.0
MIR4511,0.0
MIR4505,0.0
DPRXP4,0.0
MIR3689C,0.0
MIR3924,0.0
MIR3131,0.0
MIR3198-1,0.0
MIR3141,0.0
MIR4295,0.0
MIR4772,0.0
RN7SL237P,0.0
ENSG00000264772,0.0
MIR4420,0.0
PPIAP14,0.0
MIR4537,0.0
MIR3148,0.0
MIR4637,0.0
MIR4771-1,0.0
MIR5009,0.0
MIR4294,0.0
ERVFRD-3,0.0
MIR5191,0.0
MIR378C,0.0
Metazoa_SRP,0.0
MIR4441,0.0
MIR1273C,0.0
MIR3154,0.0
MIR5571,0.0
RN7SL468P,0.0
ENSG00000264834,0.0
VN1R71P,0.0
RN7SL404P,0.0
ENSG00000264845,0.0
MIR4310,0.0
MIR5696,0.0
ENSG00000264860,0.0
RN7SL45P,0.0
MIR3613,0.0
ENSG00000264874,0.0
RN7SL690P,0.0
ENSG00000264881,0.0
NOS2P4,0.0
MIR3921,0.0
MIR3616,0.0
MIR5701-3,0.0
MIR4494,0.0
PRELID3BP3,0.0
RN7SL525P,0.0
ENSG00000264911,0.0
RN7SL230P,0.0
MIR4540,0.0
MIR378F,0.0
ENSG00000264930,0.0
MIR3138,0.0
RN7SL190P,0.0
MIR4265,0.0
SNORD3C,0.0
MIR4474,0.0
SH3GL1P2,0.0
MIR3181,0.0
ALOX12P1,0.0
MIR4730,0.0
RN7SL440P,0.0
MIR5094,0.0
WEE1P2,0.0
PRR13P4,0.0
MIR4789,0.0
MIR4431,0.0
RN7SL630P,0.0
MIR4436B1,0.0
MIR5691,0.0
MIR5092,0.0
SNORD92,0.0
SNORD39,0.0
MIR5089,0.0
MIR4780,0.0
MIR548W,0.0
MIR4327,0.0
MIR3160-1,0.0
ENSG00000265015,0.0
AGAP12P,0.0
NCOR1P2,0.0
ENSG00000265028,0.0
ENSG00000265031,0.0
RN7SL262P,0.0
PMM2P1,0.0
ENSG00000265041,0.0
RN7SL622P,0.0
MIR548S,0.0
MIR4765,0.0
PPY2P,0.0
ENSG00000265061,0.0
MIR4692,0.0
MIR3622B,0.0
RN7SL664P,0.0
MIR3691,0.0
MIR4655,0.0
MIR4484,0.0
RN7SL246P,0.0
FTLP12,0.0
RBM22P1,0.0
MIR4510,0.0
ENSG00000265099,0.0
MIR3942,0.0
MIR4731,0.0
MIR3153,0.0
RN7SL200P,0.0
MIR3190,0.0
MIR5687,0.0
ENSG00000265136,0.0
MIR3192,0.0
MIR4301,0.0
RN7SL451P,0.0
MIR548AM,0.0
SNORD53,0.0
MIR151B,0.0
LRRC37A7P,0.0
MIR5003,0.0
MIR2681,0.0
MIR4307,0.0
RN7SL667P,0.0
MIR4262,0.0
MIR3202-1,0.0
MIR4728,0.0
MIR4790,0.0
MIR4674,0.0
SRP72P1,0.0
SNORD3B-1,0.0
ENSG00000265188,0.0
MIR3923,0.0
MIR4312,0.0
MIR4677,0.0
MIR4486,0.0
MIR3684,0.0
MIR4283-2,0.0
MIR4269,0.0
MIR548AI,0.0
MIR4699,0.0
ENSG00000265233,0.0
SNORD84,0.0
MIR3142,0.0
ENSG00000265240,0.0
MIR4472-1,0.0
MIR4288,0.0
MIR3132,0.0
MIR4446,0.0
ENSG00000265257,0.0
MIR4686,0.0
RN7SL74P,0.0
ENSG00000265261,0.0
TRMT112P3,0.0
RN7SL693P,0.0
PGDP1,0.0
CLUHP6,0.0
MIR3935,0.0
MIR4770,0.0
MIR4710,0.0
ARGFXP2,0.0
FEM1AP2,0.0
ENSG00000265298,0.0
MIR548AD,0.0
MIR3650,0.0
MIR3195,0.0
RN7SL199P,0.0
RN7SL847P,0.0
MIR4263,0.0
MIR3118-2,0.0
RN7SL411P,0.0
MIR548AB,0.0
MIR4524B,0.0
MIR3137,0.0
OR4K7P,0.0
MIR5188,0.0
MIR4291,0.0
MIR3136,0.0
ENSG00000265356,0.0
MIR4493,0.0
GLUD1P2,0.0
MIR4476,0.0
MIR4682,0.0
MIR4675,0.0
MIR3180-2,0.0
MIR4679-2,0.0
MIR466,0.0
RN7SL219P,0.0
RN7SL391P,0.0
MIR4999,0.0
MIR4252,0.0
MIR3944,0.0
MIR3128,0.0
RSL24D1P9,0.0
MIR4324,0.0
ENSG00000265408,0.0
RN7SL656P,0.0
ENSG00000265417,0.0
MIR4261,0.0
MIR4779,0.0
ENSG00000265421,0.0
MIR4684,0.0
MIR4652,0.0
ENSG00000265428,0.0
MIR4782,0.0
MIR4308,0.0
MIR4447,0.0
MIR3121,0.0
ENSG00000265437,0.0
RN7SL811P,0.0
MIR3941,0.0
MIR4733,0.0
MIR4502,0.0
MIR3682,0.0
ENSG00000265453,0.0
MIR3672,0.0
ENSG00000265460,0.0
MIR3680-1,0.0
MIR4768,0.0
POLR3KP2,0.0
MIR548AQ,0.0
FAM32DP,0.0
DTX2P1-UPK3BP1-PMS2P11,0.0
KRT18P55,0.0
MIR4443,0.0
RN7SL518P,0.0
MIR3156-2,0.0
MIR1269B,0.0
MIR4435-1,0.0
MIR4436A,0.0
MIR548V,0.0
MIR5697,0.0
MIR4304,0.0
MIR5690,0.0
FCGR1CP,0.0
RN7SL475P,0.0
MIR3180-1,0.0
MIR4421,0.0
MIR3164,0.0
H3P41,0.0
ELOCP27,0.0
MIR3918,0.0
RN7SL652P,0.0
MIR1268B,0.0
PIGPP4,0.0
MIR3143,0.0
RN7SL605P,0.0
WDR45BP1,0.0
MIR3978,0.0
MIR5708,0.0
NPM1P45,0.0
MIR4756,0.0
MIR3659,0.0
MIR5707,0.0
MIR4471,0.0
MIR4695,0.0
MIR4539,0.0
ENSG00000265614,0.0
MIR548AG2,0.0
MIR3139,0.0
ENSG00000265626,0.0
ENSG00000265630,0.0
BNIP3P3,0.0
MIR3612,0.0
ENSG00000265639,0.0
MIR3929,0.0
TUFMP1,0.0
RN7SL279P,0.0
MIR548AK,0.0
MIR3151,0.0
MIR3690,0.0
MIR4664,0.0
MIR548AJ1,0.0
MIR4508,0.0
RN7SL708P,0.0
MIR4267,0.0
SYPL1P2,0.0
RN7SL378P,0.0
MIR4460,0.0
ENSG00000265693,0.0
MIR4774,0.0
LARP7P3,0.0
MIR548AE2,0.0
SNORD53B,0.0
ENSG00000265712,0.0
ENSG00000265713,0.0
MIR4681,0.0
MIR4284,0.0
MIR3144,0.0
RN7SL648P,0.0
SNORA74C-1,0.0
MIR4438,0.0
RN7SL5P,0.0
RN7SL339P,0.0
MIR4427,0.0
RN7SL375P,0.0
KYNUP2,0.0
RN7SL444P,0.0
MIR4506,0.0
MIR3670-3,0.0
RN7SL624P,0.0
MIR4330,0.0
RNASEH1P1,0.0
MIR3118-4,0.0
ENSG00000265794,0.0
ENSG00000265798,0.0
RN7SL49P,0.0
MIR4292,0.0
MIR3907,0.0
RN7SL300P,0.0
RN7SL376P,0.0
ENSG00000265815,0.0
MIR3177,0.0
MIR4422,0.0
MIR3939,0.0
MIR548AG1,0.0
MIR3123,0.0
ENSG00000265833,0.0
CCND3P2,0.0
MIR548X,0.0
MIR4276,0.0
MIR4287,0.0
MIR3689D1,0.0
MIR4797,0.0
ENSG00000265853,0.0
MIR4514,0.0
MIR5704,0.0
MIR4495,0.0
GPR160P2,0.0
MIR4516,0.0
MIR3174,0.0
MIR3689A,0.0
MIR4289,0.0
MIR4489,0.0
MIR3914-1,0.0
MIR4748,0.0
PDLIM1P2,0.0
RN7SL73P,0.0
ENSG00000265883,0.0
RN7SL783P,0.0
Y_RNA,0.0
RN7SL311P,0.0
RN7SL357P,0.0
ENSG00000265897,0.0
MIR4696,0.0
RN7SL96P,0.0
ENSG00000265916,0.0
MIR3685,0.0
RN7SL543P,0.0
MIR4280,0.0
MIR5692C1,0.0
MIR5195,0.0
MIR3146,0.0
ARL2BPP1,0.0
ENSG00000265936,0.0
UBE2CP2,0.0
RN7SL577P,0.0
ENSG00000265946,0.0
MIR4749,0.0
MIR4445,0.0
MIR4319,0.0
Y_RNA,0.0
MIR4266,0.0
ENSG00000265973,0.0
MIR4725,0.0
MIR544B,0.0
ENSG00000265982,0.0
MIR4735,0.0
MIR4519,0.0
MIR5694,0.0
MIR3671,0.0
ENSG00000266003,0.0
MIR4488,0.0
ENSG00000266009,0.0
MIR4764,0.0
MIR4309,0.0
MIR548Z,0.0
MIR4477B,0.0
MIR3609,0.0
MIR4659A,0.0
MIR4509-2,0.0
MIR4690,0.0
ENSG00000266042,0.0
MIR3649,0.0
ENSG00000266048,0.0
ENSG00000266050,0.0
MIR4500,0.0
RN7SL140P,0.0
MIR4771-2,0.0
POLRMTP1,0.0
MIR3617,0.0
MIR5693,0.0
RN7SL574P,0.0
MIR4432,0.0
SNORA59B,0.0
MIR5192,0.0
MIR5700,0.0
MIR4326,0.0
ENSG00000266105,0.0
MIR4525,0.0
MIR4440,0.0
MIR4423,0.0
FBXO36P1,0.0
MIR5587,0.0
ZNF415P1,0.0
RN7SL366P,0.0
SRP68P1,0.0
MIR4759,0.0
MIR4435-2,0.0
MIR4533,0.0
MIR4654,0.0
RHOT1P1,0.0
MIR5190,0.0
MIR5583-1,0.0
MIR4711,0.0
MIR3646,0.0
ENSG00000266155,0.0
RN7SL785P,0.0
RN7SL612P,0.0
YWHAEP2,0.0
RN7SL557P,0.0
MIR3147,0.0
MIR4666A,0.0
ENSG00000266179,0.0
MIR4282,0.0
EIF4A3P1,0.0
ENSG00000266184,0.0
RN7SL804P,0.0
RN7SL480P,0.0
ENSG00000266188,0.0
MIR3186,0.0
ENSG00000266190,0.0
MIR1260B,0.0
MIR4661,0.0
RN7SL163P,0.0
PNLIPRP2,0.0
SS18L2P2,0.0
MIR5585,0.0
MIR5589,0.0
MIR3926-1,0.0
RN7SL371P,0.0
MIR3156-3,0.0
MIR3167,0.0
CTSLP2,0.0
MIR4323,0.0
NPM1P2,0.0
MIR3611,0.0
MIR3178,0.0
MIR3176,0.0
MIR5091,0.0
GRAMD4P7,0.0
MIR4279,0.0
MIR4644,0.0
COX6CP3,0.0
MIR4475,0.0
MIR4428,0.0
ENSG00000266270,0.0
RN7SL138P,0.0
MIR4743,0.0
UBL5P2,0.0
MIR3683,0.0
MIR3180-3,0.0
ARIH2P1,0.0
MIR744,0.0
MIR3118-1,0.0
MIR4518,0.0
ENSG00000266306,0.0
MIR5093,0.0
RN7SL510P,0.0
MIR4668,0.0
RN7SL703P,0.0
MIR5692A1,0.0
MIR3909,0.0
MIR4293,0.0
MIR4663,0.0
MIR3665,0.0
MIR4503,0.0
MIR4536-2,0.0
MIR4281,0.0
MIR4776-1,0.0
ENSG00000266356,0.0
ENSG00000266364,0.0
ENSG00000266365,0.0
MIR3657,0.0
ENSG00000266373,0.0
ENSG00000266379,0.0
MIR5002,0.0
MIR4740,0.0
MIR4273,0.0
CBX3P2,0.0
MIR3157,0.0
MIR4636,0.0
ENSG00000266416,0.0
MIR4424,0.0
RN7SL118P,0.0
MIR4451,0.0
MIR3163,0.0
MIR4719,0.0
MIR5580,0.0
TBC1D3P5,0.0
MIR4264,0.0
MIR4746,0.0
RN7SL493P,0.0
ENSG00000266448,0.0
MIR3713,0.0
MIR3179-3,0.0
MIR4259,0.0
MIR2392,0.0
MIR3196,0.0
RN7SL220P,0.0
ENSG00000266470,0.0
RN7SL616P,0.0
MIR5197,0.0
ENSG00000266479,0.0
MIR4641,0.0
RDM1P2,0.0
ATG12P1,0.0
MIR5681A,0.0
RN7SL162P,0.0
RDM1P1,0.0
MIR4479,0.0
MIR3201,0.0
MIR3934,0.0
MIR3689F,0.0
MIR4452,0.0
MIR4715,0.0
MIR4268,0.0
RAC1P1,0.0
ENSG00000266522,0.0
MIR4650-1,0.0
MTCYBP13,0.0
MIR4318,0.0
MIR4706,0.0
MIR3619,0.0
SPDYE22P,0.0
MIR5701-1,0.0
ATP6V1E1P2,0.0
RN7SL356P,0.0
MIR3145,0.0
MIR4530,0.0
ENSG00000266560,0.0
ENSG00000266561,0.0
EIF1P5,0.0
MIR4418,0.0
RN7SL377P,0.0
MIR5579,0.0
BOLA2P1,0.0
MIR4254,0.0
MIR3166,0.0
MIR4527,0.0
MIR4478,0.0
MIR4512,0.0
MIR4713,0.0
MIR4766,0.0
LONRF2P1,0.0
RN7SL176P,0.0
MIR4703,0.0
COP1P1,0.0
MIR3692,0.0
MIR4742,0.0
MIR4642,0.0
RN7SL202P,0.0
MIR3972,0.0
MIR4754,0.0
MIR3677,0.0
MIR4299,0.0
ENSG00000266647,0.0
SETP3,0.0
MIR3126,0.0
MIR3908,0.0
MIR3169,0.0
MIR4739,0.0
MIR4325,0.0
MIR5692C2,0.0
ENSG00000266673,0.0
MIR4297,0.0
MIR4274,0.0
ENSG00000266691,0.0
ENSG00000266692,0.0
OR4K8P,0.0
MIR3945,0.0
MIR4490,0.0
MIR4498,0.0
MIR4437,0.0
PSMD7P1,0.0
RN7SL48P,0.0
MIR3149,0.0
MIR4676,0.0
RN7SL14P,0.0
MIR5695,0.0
GTF2IP6,0.0
MIR4757,0.0
MIR4708,0.0
MIR3135A,0.0
MIR4645,0.0
MIR3661,0.0
RN7SL524P,0.0
MIR5680,0.0
MIR3680-2,0.0
MIR4464,0.0
MIR3194,0.0
RN7SL619P,0.0
ENSG00000266771,0.0
MIR4646,0.0
SH3GL1P1,0.0
MIR4444-2,0.0
MIR3663,0.0
LGALS9DP,0.0
RN7SL7P,0.0
ENSG00000266802,0.0
ENSG00000266806,0.0
MIR548H5,0.0
MIR548AE1,0.0
PPIAP57,0.0
ENSG00000266818,0.0
KPNA2P3,0.0
MIR3689E,0.0
RN7SL712P,0.0
MIR4482,0.0
ITM2BP1,0.0
MIR3910-1,0.0
RPSAP67,0.0
RN7SL123P,0.0
ENSG00000266865,0.0
RN7SL408P,0.0
ENSG00000266876,0.0
ENSG00000266885,0.0
MIR4535,0.0
MIR4634,0.0
ENSG00000266891,0.0
AKR1B1P7,0.0
ENSG00000266906,0.0
ENSG00000266907,0.0
SLC25A6P4,0.0
ENSG00000266910,0.0
MRPS5P4,0.0
ACTBP9,0.0
ENSG00000266929,0.0
ENSG00000266931,0.0
ENSG00000266932,0.0
ENSG00000266938,0.0
RPSAP66,0.0
RPL35P10,0.0
MRPL37P1,0.0
ENSG00000266959,0.0
OR4F8P,0.0
ENSG00000266981,0.0
POLR3GP2,0.0
FTLP5,0.0
DHX40P1,0.0
ENSG00000266994,0.0
ENSG00000266995,0.0
ENSG00000267005,0.0
NTF6A,0.0
LRRC37A16P,0.0
ENSG00000267032,0.0
ENSG00000267036,0.0
E2F3P1,0.0
ENSG00000267048,0.0
ENSG00000267056,0.0
PLEKHB2P1,0.0
MIX23P3,0.0
KRT18P61,0.0
ENSG00000267084,0.0
ENSG00000267085,0.0
ENSG00000267088,0.0
CTBP2P7,0.0
NTF6G,0.0
ENSG00000267102,0.0
ENSG00000267113,0.0
PMM2P2,0.0
RPL10P15,0.0
OR1AC1P,0.0
HMGB3P27,0.0
ENSG00000267135,0.0
ENSG00000267142,0.0
ENSG00000267145,0.0
ENSG00000267148,0.0
ENSG00000267149,0.0
CTBP2P3,0.0
OR1M4P,0.0
TPMTP1,0.0
SDHDP1,0.0
ENSG00000267166,0.0
CALM2P1,0.0
PHF5AP1,0.0
ENSG00000267180,0.0
SNRPCP20,0.0
ENSG00000267184,0.0
PTP4A2P1,0.0
ENSG00000267187,0.0
ENSG00000267188,0.0
ATP5MGP7,0.0
TYMSP2,0.0
MIR212,0.0
MIR132,0.0
SNRPGP4,0.0
ENSG00000267218,0.0
ENSG00000267220,0.0
ENSG00000267227,0.0
HNRNPA3P16,0.0
ZNF861P,0.0
CYP4F10P,0.0
GCM1P1,0.0
WHSC1L2P,0.0
PPIAP58,0.0
VN1R95P,0.0
ENSG00000267271,0.0
ENSG00000267292,0.0
ENSG00000267293,0.0
ENSG00000267295,0.0
RPL23AP77,0.0
ENSG00000267305,0.0
OR4G1P,0.0
ENSG00000267312,0.0
UFM1P2,0.0
SELENOKP1,0.0
SLC25A1P5,0.0
ENSG00000267324,0.0
BOLA3P2,0.0
ASNSP6,0.0
EIF4A2P1,0.0
ENSG00000267340,0.0
ZNF833P,0.0
EIF5AP3,0.0
SH3GL1P3,0.0
RPL9P29,0.0
SEC24AP1,0.0
TAF5LP1,0.0
ENSG00000267370,0.0
ENSG00000267371,0.0
ATP5MGP6,0.0
GAD3P,0.0
SMCO4P1,0.0
ENSG00000267389,0.0
CYP4F9P,0.0
RPL35AP38,0.0
ENSG00000267400,0.0
ENSG00000267404,0.0
ENSG00000267408,0.0
ENSG00000267415,0.0
ELOCP29,0.0
ZNF56P,0.0
ENSG00000267422,0.0
DYNAPP2,0.0
ENSG00000267430,0.0
ENSG00000267433,0.0
ENSG00000267441,0.0
SMUG1P1,0.0
OR1AB1P,0.0
ENSG00000267456,0.0
UBE2V2P2,0.0
ENSG00000267471,0.0
ARHGAP27P2,0.0
ENSG00000267478,0.0
ENSG00000267482,0.0
GLUD1P4,0.0
ENSG00000267487,0.0
ENSG00000267490,0.0
ENSG00000267492,0.0
NFE2L3P1,0.0
ZNF887P,0.0
ENSG00000267507,0.0
ADAD1P2,0.0
HMGN1P31,0.0
ENSG00000267515,0.0
ENSG00000267518,0.0
RPSAP57,0.0
ENSG00000267526,0.0
ENSG00000267533,0.0
MTCO2P2,0.0
HIKESHIP2,0.0
ENSG00000267554,0.0
ENSG00000267558,0.0
STK25P1,0.0
KRT8P5,0.0
ENSG00000267585,0.0
ENSG00000267587,0.0
RPL32P37,0.0
NDUFA3P1,0.0
ENSG00000267591,0.0
ENSG00000267592,0.0
CYP4F24P,0.0
BRCA1P1,0.0
RPIAP1,0.0
SNX33P1,0.0
ENSG00000267611,0.0
ENSG00000267620,0.0
ENSG00000267623,0.0
ENSG00000267624,0.0
ENSG00000267629,0.0
ENSG00000267630,0.0
RPL7L1P5,0.0
BNIP3P16,0.0
MAP1LC3P,0.0
ENSG00000267648,0.0
NPM1P1,0.0
ENSG00000267656,0.0
ENSG00000267661,0.0
PPIAP56,0.0
RPL17P45,0.0
RPLP0P12,0.0
THA1P,0.0
ENSG00000267678,0.0
EIF5AP2,0.0
ENSG00000267681,0.0
NTF6B,0.0
ENSG00000267687,0.0
ENSG00000267689,0.0
SHC1P2,0.0
TAF9P3,0.0
ENSG00000267693,0.0
FRG2LP,0.0
RDM1P3,0.0
ENSG00000267713,0.0
ENSG00000267716,0.0
SRSF10P1,0.0
ENSG00000267725,0.0
ENSG00000267733,0.0
HMGB2P1,0.0
UBE2L4,0.0
SINHCAFP2,0.0
SPICP2,0.0
ENSG00000267745,0.0
RPS10P27,0.0
ENSG00000267756,0.0
ENSG00000267768,0.0
ENSG00000267770,0.0
ENSG00000267771,0.0
ENSG00000267773,0.0
OR7E16P,0.0
SLC25A36P1,0.0
WBP1LP11,0.0
ENSG00000267793,0.0
ENSG00000267794,0.0
NRBF2P1,0.0
MAN1A2P1,0.0
ENSG00000267800,0.0
NDUFV2P1,0.0
ENSG00000267827,0.0
Y_RNA,0.0
ENSG00000267895,0.0
ZSCAN5DP,0.0
SNX6P1,0.0
EIF1P6,0.0
MIR3188,0.0
OR10B1P,0.0
ENSG00000267990,0.0
OR4G4P,0.0
TPM3P5,0.0
ENSG00000268053,0.0
BNIP3P40,0.0
SRP14P4,0.0
OR5AH1P,0.0
ENSG00000268070,0.0
RPL22P5,0.0
BNIP3P30,0.0
ENSG00000268080,0.0
ENSG00000268088,0.0
ZNF725P,0.0
CYP2G2P,0.0
ENSG00000268105,0.0
ENSG00000268116,0.0
VN1R84P,0.0
PCGF7P,0.0
NIFKP6,0.0
VN1R91P,0.0
ENSG00000268153,0.0
Metazoa_SRP,0.0
BNIP3P22,0.0
ENSG00000268209,0.0
EEF1A1P7,0.0
ENSG00000268230,0.0
FKBP4P6,0.0
IGFL1P2,0.0
RPS29P30,0.0
SIGLEC29P,0.0
VN1R78P,0.0
ENSG00000268278,0.0
ARPC1AP2,0.0
ENSG00000268293,0.0
POLR3GP1,0.0
CLEC4GP1,0.0
BNIP3P25,0.0
BNIP3P23,0.0
SIGLEC20P,0.0
VN1R81P,0.0
ENSG00000268379,0.0
MTCO3P42,0.0
ENSG00000268407,0.0
TRMT112P6,0.0
MTDHP3,0.0
BNIP3P27,0.0
ENSG00000268442,0.0
ENSG00000268455,0.0
ENSG00000268461,0.0
BNIP3P38,0.0
ENSG00000268473,0.0
RPL7AP69,0.0
ENSG00000268486,0.0
IFNL3P1,0.0
VN1R83P,0.0
CYP2T3P,0.0
MTDHP4,0.0
VN1R88P,0.0
ENSG00000268543,0.0
VN1R107P,0.0
ENSG00000268575,0.0
SIGLEC18P,0.0
ENSG00000268582,0.0
ENSG00000268589,0.0
ENSG00000268593,0.0
VN1R80P,0.0
ENSG00000268620,0.0
ENSG00000268623,0.0
ENSG00000268652,0.0
LETM1P2,0.0
WBP1LP6,0.0
ENSG00000268669,0.0
COX6CP7,0.0
ENSG00000268685,0.0
BNIP3P26,0.0
ENSG00000268711,0.0
BNIP3P33,0.0
ENSG00000268723,0.0
ISCA1P7,0.0
MTCO3P39,0.0
TGFBR1P1,0.0
COX16P1,0.0
ADGRE4P,0.0
RPL7P50,0.0
VN1R87P,0.0
VN1R90P,0.0
ENSG00000268803,0.0
BNIP3P32,0.0
OR7A1P,0.0
ENSG00000268839,0.0
SIGLEC31P,0.0
SIGLEC22P,0.0
ENSG00000268864,0.0
ENSG00000268866,0.0
ESPNP,0.0
IGFL1P1,0.0
PNMA6B,0.0
ENSG00000268884,0.0
ENSG00000268892,0.0
ENSG00000268903,0.0
VN1R92P,0.0
ENSG00000268922,0.0
CKS1BP3,0.0
MRPS17P1,0.0
CDRT15P7,0.0
ENSG00000268957,0.0
ENSG00000268967,0.0
CDC42EP3P1,0.0
RPL22P6,0.0
VN1R82P,0.0
DNAJC19P3,0.0
ZNF818P,0.0
SLC6A21P,0.0
KRT18P40,0.0
ENSG00000269014,0.0
SIGLEC24P,0.0
ENSG00000269025,0.0
ENSG00000269032,0.0
BNIP3P24,0.0
BNIP3P18,0.0
ENSG00000269069,0.0
ENSG00000269082,0.0
TPRG1LP1,0.0
LSP1P1,0.0
Metazoa_SRP,0.0
FAM90A28P,0.0
HNRNPA1P52,0.0
ENSG00000269130,0.0
BRI3BPP1,0.0
ZNF209P,0.0
LYPLA2P2,0.0
BNIP3P13,0.0
ENSG00000269181,0.0
ENSG00000269188,0.0
RPS27AP19,0.0
ENSG00000269236,0.0
RPL23AP78,0.0
SIGLEC21P,0.0
DNAJC19P2,0.0
ENSG00000269274,0.0
S100A11P8,0.0
FKBP1AP1,0.0
RAD54L2P1,0.0
VN1R93P,0.0
GOLGA2P9,0.0
VN1R85P,0.0
ENSG00000269354,0.0
ENSG00000269373,0.0
ENSG00000269374,0.0
ITGB1P1,0.0
CYCSP7,0.0
ENSG00000269385,0.0
ENSG00000269388,0.0
ENSG00000269419,0.0
ENSG00000269421,0.0
BNIP3P8,0.0
ENSG00000269458,0.0
ENSG00000269471,0.0
ENSG00000269475,0.0
ZNF92P2,0.0
BNIP3P34,0.0
CYP4F23P,0.0
ENSG00000269519,0.0
ENSG00000269540,0.0
CLIC4P2,0.0
OR7A8P,0.0
GPR32P1,0.0
MTDHP5,0.0
HNRNPMP2,0.0
SIGLEC27P,0.0
CRIPTOP7,0.0
ENSG00000269588,0.0
OSTCP3,0.0
MTDHP2,0.0
TP53TG3HP,0.0
RPL12P41,0.0
ENSG00000269651,0.0
BNIP3P39,0.0
OR7A18P,0.0
