,PRE027
ENSG00000286797,0.0
ENSG00000287129,0.0
ENSG00000223523,0.0
ENSG00000287418,0.0
ASDURF,0.0
ENSG00000284052,0.0065595764
STAT4-AS1,0.0
ENSG00000288064,0.0
ENSG00000286358,0.0
ENSG00000286868,0.0
ENSG00000286539,0.0
ANKRD44-IT1,0.0020345512
ENSG00000286020,0.0
ENSG00000232732,0.0
ENSG00000287027,0.0
ENSG00000287299,0.0
ENSG00000234431,0.0
ENSG00000287133,0.0
ENSG00000287041,0.0
ENSG00000286223,0.0
ENSG00000287524,0.0
CMKLR2-AS,0.0
KLF7-IT1,0.00074154534
ENSG00000286568,0.0
ENSG00000225111,0.0
ENSG00000231896,0.0
ENSG00000287662,0.0
ENSG00000286249,0.0
CPS1-IT1,0.0
ENSG00000273118,0.0
ENSG00000286965,0.0
VWC2L-IT1,0.0
ENSG00000286836,0.0
RPL37A-DT,0.003361128
ENSG00000287498,0.0
ENSG00000261338,0.004238174
CATIP-AS1,0.022177706
ENSG00000286154,0.0
ENSG00000286606,0.0
ENSG00000287529,0.0
SPEGNB,0.0
ENSG00000286199,0.0
ENSG00000286272,0.0
ENSG00000286170,0.0
ENSG00000261379,0.0
ENSG00000286772,0.0
ENSG00000287791,0.0
FBXO36-IT1,0.0
ENSG00000261829,0.0
ENSG00000224376,0.0034065158
ENSG00000286942,0.0
ENSG00000286399,0.0
ENSG00000261096,0.0035910963
ENSG00000241409,0.0
ENSG00000222001,0.0
UGT1A5,0.0
UGT1A3,0.0
ENSG00000286059,0.0
ENSG00000288040,0.0
ENSG00000235726,0.002777427
AGAP1-IT1,0.00062625617
ENSG00000286864,0.0
LINC02610,0.00327863
ENSG00000225057,0.0
ENSG00000286160,0.0
ENSG00000286748,0.0
ENSG00000286307,0.0
ENSG00000287405,0.0
ENSG00000286525,0.0
ENSG00000288082,0.0
ENSG00000286188,0.0
ENSG00000286325,0.0
ENSG00000286183,0.0
GPC1-AS1,0.0
ENSG00000287049,0.0
UICLM,0.0010633916
ENSG00000286588,0.0
ENSG00000288080,0.0
LINC01237,0.0
ENSG00000287971,0.0
CHL1-AS2,0.031602815
ENSG00000287140,0.0
ENSG00000287505,0.0
ENSG00000286363,0.0
ENSG00000287720,0.0
ENSG00000286579,0.0
ENSG00000288030,0.0
ENSG00000287623,0.0
ENSG00000287878,0.0
ENSG00000287086,0.0
ATP2B2-IT1,0.0
ATP2B2-IT2,0.0
ENSG00000286962,0.0
ENSG00000287964,0.0
ENSG00000285906,0.0
ENSG00000287059,0.0
ENSG00000285969,0.0
ENSG00000288077,0.0
ENSG00000287042,0.0
ENSG00000286689,0.0
ENSG00000285654,0.0
ENSG00000287377,0.0
ENSG00000288050,0.0
ENSG00000285731,0.0
ENSG00000286352,0.0
ENSG00000272477,0.0
SATB1-AS1,0.0032461863
ENSG00000287069,0.0
SGO1-AS1,0.0021630533
THRB-IT1,0.011244776
THRB-AS1,0.015303042
LINC00692,0.0
ENSG00000287348,0.0
ENSG00000287774,0.0
ENSG00000261468,0.0043581584
ENSG00000261572,0.011233688
ENSG00000287981,0.0
ENSG00000287641,0.0
ITGA9-AS1,0.034639325
ENSG00000287620,0.0
ENSG00000287995,0.0
ENSG00000287958,0.0
ENSG00000287780,0.0
ENSG00000286781,0.0
ENSG00000285885,0.0
EIF1B-AS1,0.006639822
ENSG00000287415,0.0
ENSG00000287629,0.0
ENSG00000287417,0.0
ENSG00000273328,0.0009254349
ENSG00000285788,0.0
ENSG00000286570,0.0
ENSG00000214773,0.0
RHOA-IT1,0.0
ENSG00000213600,0.0013171545
ENSG00000288063,0.0
ENSG00000287707,0.0
ENSG00000285685,0.0
ENSG00000286419,0.0
GLYCTK-AS1,0.0
ENSG00000286531,0.0
ENSG00000288029,0.0
ENSG00000286353,0.0
ESRG,0.0
ERC2-IT1,0.0
ENSG00000286952,0.0
ENSG00000287502,0.0
PTPRG-AS1,0.0017099527
ENSG00000270059,0.001658537
MAGI1-IT1,0.00669205
ENSG00000288039,0.0
ENSG00000285738,0.0
ENSG00000287873,0.0
ENSG00000286967,0.0
ENSG00000287669,0.0
FOXP1-IT1,0.01308433
ENSG00000287131,0.0
ENSG00000287882,0.0
ENSG00000287595,0.0
ENSG00000287398,0.0
ENSG00000287567,0.0
ENSG00000288105,0.0
ENSG00000287053,0.0
ENSG00000288004,0.0
ENSG00000286567,0.0
ENSG00000287158,0.0
ENSG00000287273,0.0
ENSG00000285780,0.0
ENSG00000286516,0.0
ENSG00000286447,0.0
ENSG00000285614,0.0
ENSG00000286602,0.0
ENSG00000287378,0.0
ENSG00000287421,0.0
ENSG00000286956,0.0
ENSG00000279277,0.0
ENSG00000286492,0.0
CD200R1L-AS1,0.0
ENSG00000288079,0.0
ENSG00000287805,0.0
ENSG00000285836,0.0
ENSG00000287795,0.0
ENSG00000288074,0.0
ENSG00000241596,0.0
ENSG00000286660,0.0
ENSG00000286584,0.0
ENSG00000286735,0.0
ENSG00000287366,0.0
ENSG00000287022,0.0
ENSG00000287207,0.0
ENSG00000260391,0.0
ENSG00000288022,0.0
ENSG00000284624,0.00079885544
ENSG00000287617,0.0
LINC02614,0.011249584
ENSG00000287232,0.0
ENSG00000287784,0.0
PRR20G,0.0
ENSG00000285600,0.0
ENSG00000287143,0.0
ENSG00000285619,0.0
ENSG00000286806,0.0
ACAD9-DT,0.0
ENSG00000286729,0.0
ENSG00000203644,0.04368913
ENSG00000285631,0.0
NUDT16-DT,0.01614837
ENSG00000261167,0.005769847
ENSG00000285908,0.0
ENSG00000286982,0.0
ENSG00000240086,0.0
ENSG00000286988,0.0
ENSG00000248773,0.0
ENSG00000287155,0.0
RASA2-IT1,0.0
ENSG00000286822,0.0
ENSG00000244327,0.0
ENSG00000287045,0.0
ENSG00000241679,0.0017902666
ENSG00000240888,0.0
ENSG00000261051,0.0017264031
ENSG00000285798,0.0
ENSG00000285557,0.0
ENSG00000287198,0.0
ENSG00000286714,0.0
WWTR1-IT1,0.0
ENSG00000287688,0.0
ENSG00000286273,0.0
ENSG00000287706,0.0
LINC02006,0.0
ARHGEF26-AS1,0.001657205
ENSG00000214919,0.0
ENSG00000286585,0.0
ENSG00000288032,0.0
ENSG00000287916,0.0
ENSG00000286361,0.0
ENSG00000286892,0.0
ENSG00000271778,0.0015910602
ENSG00000286913,0.0
ENSG00000288087,0.0
ENSG00000287319,0.0
ENSG00000286994,0.0
ENSG00000242795,0.0023368432
SLC7A14-AS1,0.0
ENSG00000244738,0.0
ENSG00000286695,0.0
ENSG00000286856,0.0
TMEM212-IT1,0.0
ENSG00000287899,0.0
ENSG00000287012,0.0
NAALADL2-AS3,0.0
ENSG00000288104,0.0
ENSG00000286003,0.0
LINC01014,0.0026752567
ENSG00000287645,0.0
SOX2-OT,0.013752116
ENSG00000286453,0.0
ENSG00000287605,0.0
ENSG00000286086,0.0
BCL6-AS1,0.0
ENSG00000287178,0.0
ENSG00000286624,0.0
ENSG00000287206,0.0
LINC02028,0.005936113
ENSG00000286317,0.0
ENSG00000244675,0.0
ENSG00000287073,0.0
ENSG00000287005,0.0
ACAP2-IT1,0.0
ENSG00000286004,0.0
ENSG00000286168,0.0
ENSG00000286661,0.0
ENSG00000230732,0.011252964
ENSG00000286017,0.0
ENSG00000286870,0.0
ENSG00000286909,0.0
ENSG00000287286,0.0
ENSG00000275426,0.0022810414
ENSG00000286705,0.0
ENSG00000286205,0.0
ENSG00000254094,0.0
ENSG00000253399,0.0
ENSG00000248399,0.0
ENSG00000287099,0.0
ENSG00000286900,0.0
LINC00955,0.0
STX18-IT1,0.0
LINC01587,0.0
ENSG00000287786,0.0
ENSG00000286176,0.0
ENSG00000287331,0.0
ENSG00000287104,0.0
ENSG00000187904,0.0
ENSG00000287164,0.0
ENSG00000258507,0.0
ENSG00000288075,0.0
ENSG00000287972,0.0
ENSG00000287117,0.0
ENSG00000287154,0.0
ENSG00000287778,0.0
ENSG00000286297,0.0
ENSG00000287360,0.0
ENSG00000286280,0.0
ENSG00000286888,0.0
ENSG00000287081,0.0
ENSG00000286046,0.0
SLIT2-IT1,0.0015955825
ENSG00000286318,0.0
ENSG00000287389,0.0
ENSG00000286321,0.0
ENSG00000286141,0.0
ENSG00000286596,0.0
ENSG00000286212,0.0
ENSG00000286784,0.0
ENSG00000287968,0.0
ENSG00000288321,0.0
ENSG00000287320,0.0
ENSG00000287416,0.0
LINC02616,0.0
ENSG00000288073,0.0
ENSG00000287659,0.0
KLF3-AS1,0.026921282
ENSG00000287262,0.0
ENSG00000286349,0.0
ENSG00000260296,0.001633459
ENSG00000286089,0.0
ENSG00000287182,0.0
ENSG00000287762,0.0
ENSG00000250657,0.0
ENSG00000286891,0.0
ENSG00000260878,0.014238001
ENSG00000260918,0.0025836306
ENSG00000282904,0.0
ENSG00000286294,0.0
ENSG00000287999,0.0
DANCR,0.7737234
ENSG00000286161,0.0
LNX1-AS2,0.0
ENSG00000249341,0.005747988
ENSG00000249706,0.0
ENSG00000287534,0.0
ENSG00000287060,0.0
SRD5A3-AS1,0.0035133667
ENSG00000287382,0.0
ENSG00000286093,0.0
ENSG00000287369,0.0
ENSG00000285998,0.0
LINC02619,0.0
ENSG00000286097,0.0
ENSG00000287174,0.0
ENSG00000286664,0.0
LINC02835,0.0
ENSG00000287383,0.0
ENSG00000286848,0.0
ENSG00000287037,0.0
ENSG00000287375,0.0
ENSG00000286074,0.0
ENSG00000287401,0.0
ENSG00000287632,0.0
ENSG00000286490,0.0
ENSG00000286035,0.0
LINC02994,0.0
WDFY3-AS2,0.056102034
ENSG00000286618,0.0
ENSG00000287181,0.0
ENSG00000287239,0.0
ENSG00000287392,0.0
ENSG00000287552,0.0
ENSG00000287841,0.0
ENSG00000254044,0.0
ENSG00000287512,0.0
ENSG00000286150,0.0
LINC01216,0.0
LINC01217,0.0
LINC01218,0.0
ENSG00000286124,0.0
ENSG00000286242,0.0
ENSG00000286291,0.0
ARHGEF38-IT1,0.007538617
ENSG00000286147,0.0
LEF1-AS1,0.028025812
ENSG00000286136,0.0
ENSG00000287845,0.0
ENSG00000287520,0.0
ENSG00000287290,0.0
ENSG00000286637,0.0
ENSG00000286269,0.0
ENSG00000286241,0.0
ENSG00000287692,0.0
ENSG00000287951,0.0
ENSG00000286700,0.0
ENSG00000286734,0.0
ENSG00000286251,0.0
ENSG00000287021,0.0
ENSG00000287748,0.0
ENSG00000286467,0.0
ENSG00000286253,0.0
ENSG00000287441,0.0
ENSG00000287144,0.0
SLC7A11-AS1,0.0
ENSG00000286896,0.0
ENSG00000286320,0.0
ENSG00000287449,0.0
ENSG00000286771,0.0
ENSG00000286055,0.0
ENSG00000285783,0.0
ENSG00000286371,0.0
ENSG00000287292,0.0
ENSG00000249317,0.0
ENSG00000287565,0.0
ENSG00000286711,0.0
ENSG00000286066,0.0
LINC03074,0.0
ENSG00000286720,0.0
ENSG00000287504,0.0
ENSG00000287555,0.0
ENSG00000287642,0.0
ENSG00000287216,0.0
ENSG00000287730,0.0
ENSG00000260244,0.0156797
ENSG00000286862,0.0
ENSG00000287226,0.0
ENSG00000287822,0.0
ENSG00000286558,0.0
ENSG00000287072,0.0
ENSG00000285563,0.0
ENSG00000287424,0.0
ENSG00000287188,0.0
ENSG00000286302,0.0
ENSG00000287660,0.0
ENSG00000288003,0.0
ENSG00000287298,0.0
ENSG00000286580,0.0
ENSG00000287210,0.0
ENSG00000288025,0.0
ENSG00000286226,0.0
ENSG00000286039,0.0
ENSG00000287544,0.0
ENSG00000287083,0.0
ENSG00000287775,0.0
ENSG00000286860,0.0
ENSG00000287948,0.0
ENSG00000248266,0.0
ENSG00000286119,0.0
ENSG00000286821,0.0
ENSG00000287349,0.0
ENSG00000248206,0.0
ENSG00000287433,0.0
ENSG00000270426,0.0050066886
ENSG00000286256,0.0
ENSG00000287183,0.0
ENSG00000287667,0.0
ENSG00000287169,0.0
ENSG00000287571,0.0
ENSG00000286641,0.0
ENSG00000261434,0.0
SLC9A3-AS1,0.033003572
ENSG00000287600,0.0
ENSG00000287486,0.0
ENSG00000286388,0.0
ENSG00000288108,0.0
ENSG00000286753,0.0
ENSG00000286986,0.0
ENSG00000287031,0.0
ENSG00000287790,0.0
ENSG00000286254,0.0
ENSG00000285689,0.0
ENSG00000287947,0.0
ENSG00000250001,0.0
ENSG00000248525,0.0
ENSG00000286556,0.0
ENSG00000287581,0.0
ENSG00000286970,0.0
ENSG00000286441,0.0
ENSG00000286377,0.0
H3Y2,0.0
ENSG00000286751,0.0
ENSG00000253104,0.0
ENSG00000287471,0.0
ENSG00000286961,0.0
ENSG00000286134,0.0
ENSG00000287199,0.0
ENSG00000286454,0.0
ENSG00000286238,0.0
ENSG00000286625,0.0
ENSG00000286204,0.0
ENSG00000286432,0.0
ENSG00000286182,0.0
ENSG00000287940,0.0
ENSG00000248624,0.0
ENSG00000249114,0.0
ENSG00000249688,0.0
ENSG00000286741,0.0
ENSG00000286543,0.0
ENSG00000287634,0.0
NIPBL-DT,0.0
CPLANE1-AS1,0.0
ENSG00000286809,0.0
ENSG00000287597,0.0
ENSG00000285552,0.0
ENSG00000285616,0.0
OXCT1-AS1,0.0043982263
ENSG00000286271,0.0
ENSG00000286656,0.0
ANXA2R-OT1,0.0075568208
ENSG00000287540,0.0
ENSG00000288035,0.0
ENSG00000286048,0.0
ENSG00000285831,0.0
ENSG00000287087,0.0
ENSG00000287367,0.0
ENSG00000240535,0.0
ENSG00000285997,0.0
ENSG00000234553,0.0
ENSG00000287709,0.0
ENSG00000286853,0.0
ENSG00000287434,0.0
LINC03122,0.00031989746
ENSG00000287179,0.0
ENSG00000248285,0.0
ENSG00000286314,0.0
ENSG00000285999,0.0
ENSG00000286062,0.0
MAST4-IT1,0.010709711
ENSG00000286647,0.0
ENSG00000250978,0.0
ENSG00000285804,0.0
ENSG00000261269,0.026865091
ENSG00000287090,0.0
ENSG00000287701,0.0
ENSG00000287162,0.0
ENSG00000286818,0.0
ENSG00000286721,0.0
ENSG00000287938,0.0
ATG10-IT1,0.0
ENSG00000287783,0.0
ENSG00000287862,0.0
LINC01339,0.0
ENSG00000260871,0.00081903784
ENSG00000255647,0.0024067247
ENSG00000285618,0.0
ENSG00000286638,0.0
ENSG00000286121,0.0
ENSG00000286509,0.0
ENSG00000287180,0.0
ENSG00000287447,0.0
ENSG00000251023,0.010135904
ENSG00000286577,0.0
ENSG00000270133,0.0
ENSG00000250362,0.0
ENSG00000286828,0.0
ENSG00000286953,0.0
ENSG00000286338,0.0
ENSG00000283462,0.0
ENSG00000286503,0.0
ENSG00000286882,0.0
ENSG00000286839,0.0
TRIM36-IT1,0.0
LINCADL,0.0
ENSG00000285809,0.0
ENSG00000286745,0.0
ENSG00000260686,0.018170277
ENSG00000251456,0.0
ENSG00000288008,0.0
ENSG00000286615,0.0
ENSG00000248634,0.0
ENSG00000286274,0.0
ENSG00000287390,0.0
MIR3936HG,0.03637328
ENSG00000287054,0.0
ENSG00000286408,0.0
ENSG00000286403,0.0
ENSG00000254363,0.0080324495
ENSG00000250069,0.04198727
ENSG00000288095,0.0
ENSG00000273557,0.0
ENSG00000286736,0.0
ENSG00000287527,0.0
ENSG00000287726,0.0
ENSG00000287203,0.0
ARHGAP26-IT1,0.0
ENSG00000249881,0.0
ENSG00000249605,0.0
ENSG00000285605,0.0
ENSG00000271724,0.0
PPP2R2B-IT1,0.0
ENSG00000286468,0.0
ENSG00000287630,0.0
ENSG00000253297,0.0
ENSG00000285736,0.0
ENSG00000287323,0.0
ENSG00000286331,0.0
ENSG00000286657,0.0
ENSG00000288081,0.0
ENSG00000286749,0.0
ENSG00000287695,0.0
ENSG00000287963,0.0
ENSG00000286690,0.0
NIPAL4-DT,0.0
ENSG00000285590,0.0
ENSG00000285549,0.0
ENSG00000253357,0.0
ENSG00000285914,0.0
ENSG00000287814,0.0
ENSG00000287003,0.0
ENSG00000254011,0.0
ENSG00000286350,0.0
ENSG00000250820,0.0
ENSG00000287579,0.0
ENSG00000283235,0.0
ZNF346-IT1,0.0
ENSG00000286634,0.0
GMCL2,0.0
ENSG00000245688,0.0
ENSG00000286713,0.0
MSANTD5,0.0
ENSG00000285865,0.0
HEIH,0.17635286
ENSG00000286128,0.0
ENSG00000286644,0.0
TRIM52-AS1,0.090265624
ENSG00000286310,0.0
LIRIL2R,0.0
ENSG00000287265,0.0
ENSG00000286364,0.0
ENSG00000287293,0.0
LINC01622,0.0
ENSG00000286324,0.0
ENSG00000285603,0.0
ENSG00000286512,0.0
ENSG00000287903,0.0
ENSG00000287761,0.0
ENSG00000285694,0.0
ENSG00000285717,0.0
ENSG00000287497,0.0
ENSG00000225092,0.0010806018
ENSG00000285771,0.0
HULC,0.031492706
ENSG00000285763,0.0
ENSG00000287920,0.0
ENSG00000287593,0.0
ENSG00000286316,0.0
ENSG00000285639,0.0
ENSG00000286281,0.0
ENSG00000286277,0.0
ENSG00000287626,0.0
ENSG00000287347,0.0
ENSG00000286631,0.0
ENSG00000287359,0.0
ENSG00000287559,0.0
ENSG00000286885,0.0
ENSG00000287138,0.0
ENSG00000286590,0.0
ENSG00000287483,0.0
E2F3-IT1,0.0019454038
ENSG00000287404,0.0
ENSG00000286368,0.0
ENSG00000286954,0.0
ENSG00000285801,0.0
ENSG00000286933,0.0
H3C2,0.0
H3C3,0.0
ENSG00000287050,0.0
ENSG00000285571,0.0
LARRPM,0.0
ENSG00000285849,0.0
ENSG00000286652,0.0
ENSG00000285703,0.0
ENSG00000287674,0.0
ENSG00000287252,0.0
ENSG00000287804,0.0
ENSG00000286819,0.0
ENSG00000287279,0.0
HLA-F-AS1,0.008386835
ENSG00000285761,0.0
ENSG00000286301,0.0
PSORS1C3,0.013882192
ENSG00000285647,0.0
HCP5,0.035635028
MICB-DT,0.0
ENSG00000286974,0.0
ENSG00000284954,0.010101943
ENSG00000273333,0.004084912
ENSG00000232080,0.0
ENSG00000223837,0.0
SMIM40,0.0
ENSG00000287089,0.0
ENSG00000225339,0.03785572
ENSG00000286550,0.0
ENSG00000287458,0.0
DINOL,0.0
ENSG00000285888,0.0
ENSG00000287891,0.0
TMEM217B,0.0
ENSG00000286672,0.0
ENSG00000236075,0.0
ENSG00000226454,0.0
ENSG00000287678,0.0
CIMIP3,0.0
ENSG00000288010,0.0
ENSG00000287825,0.0
ENSG00000287055,0.0
ENSG00000287266,0.0
ENSG00000287562,0.0
ENSG00000286417,0.0
ENSG00000287485,0.0
ENSG00000286811,0.0
ENSG00000287137,0.0
ENSG00000286405,0.0
ENSG00000261745,0.0
ENSG00000287745,0.0
ENSG00000261116,0.0216309
ENSG00000227602,0.0
ENSG00000287598,0.0
ENSG00000287679,0.0
ENSG00000285976,0.0
ENSG00000286680,0.0
ENSG00000285838,0.0
ENSG00000288088,0.0
ENSG00000287300,0.0
ENSG00000287939,0.0
ENSG00000287380,0.0
ENSG00000285963,0.0
KCNQ5-DT,0.0
ENSG00000286340,0.0
LCAL1,0.0
ENSG00000285586,0.0
ENSG00000287816,0.0
ENSG00000288071,0.0
ENSG00000226089,0.0
ENSG00000232031,0.0
ENSG00000286875,0.0
ENSG00000287705,0.0
ENSG00000287294,0.0
SNHG5,0.16627076
ENSG00000288021,0.0
ENSG00000286278,0.0
ENSG00000286871,0.0
ENSG00000288009,0.0
ENSG00000287789,0.0
ENSG00000285961,0.0
ENSG00000287683,0.0
ENSG00000288085,0.0
ENSG00000287578,0.0
TSTD3,0.0
ENSG00000287397,0.0
ENSG00000287499,0.0
ENSG00000288084,0.0
ENSG00000287616,0.0
ENSG00000227535,0.0
ENSG00000286084,0.0
ENSG00000269919,0.0
ENSG00000286562,0.0
ENSG00000287044,0.0
ENSG00000286691,0.0
ENSG00000287268,0.0
REV3L-IT1,0.0
ENSG00000286616,0.0
ENSG00000286914,0.0
ENSG00000287728,0.0
ENSG00000287097,0.0
ENSG00000287933,0.0
ENSG00000287253,0.0
ENSG00000286339,0.0
ENSG00000287100,0.0
ENSG00000286540,0.0
ENSG00000287992,0.0
ENSG00000287258,0.0
ENSG00000272472,0.0
ENSG00000287818,0.0
ENSG00000285652,0.0
ENSG00000285691,0.0
ENSG00000285941,0.0
ENSG00000237321,0.0
ENSG00000286299,0.0
ENSG00000287731,0.0
ENSG00000286663,0.0
ENSG00000286438,0.0
ENSG00000287413,0.0
ENSG00000286887,0.0
ENSG00000287094,0.0
ENSG00000286313,0.0
ENSG00000288054,0.0
MAP3K5-AS2,0.0
ENSG00000287393,0.0
ENSG00000287820,0.0
ENSG00000286452,0.0
ENSG00000287084,0.0
HYMAI,0.015870923
ENSG00000285598,0.0
ENSG00000288056,0.0
ENSG00000287976,0.0
ENSG00000287473,0.0
ENSG00000232891,0.0020710265
ENSG00000224029,0.0
ENSG00000287914,0.0
ENSG00000284615,0.0
ENSG00000286553,0.0
ENSG00000287260,0.0
ENSG00000287092,0.0
ENSG00000285797,0.0
ENSG00000286482,0.0
ENSG00000285642,0.0
SYNJ2-IT1,0.0
ENSG00000274023,0.0
ENSG00000287591,0.0
FNDC1-IT1,0.0
ENSG00000286533,0.0
ENSG00000287656,0.0
ENSG00000287558,0.0
ENSG00000286498,0.0
ENSG00000286805,0.0
ENSG00000285610,0.0
ENSG00000285553,0.0
ENSG00000285564,0.0
ENSG00000285726,0.0
ENSG00000285858,0.0
ENSG00000286573,0.0
ENSG00000287550,0.0
ENSG00000287877,0.0
ENSG00000223942,0.0020782682
ENSG00000287189,0.0
ENSG00000286760,0.0
RPS6KA2-IT1,0.0
RAMACL,0.0015811396
ENSG00000287690,0.0
ENSG00000285730,0.0
ENSG00000286674,0.0
ENSG00000287297,0.0
ENSG00000287594,0.0
ENSG00000287056,0.0
ENSG00000224417,0.0016588775
ENSG00000285917,0.0
ENSG00000286826,0.0
ENSG00000285887,0.0
ENSG00000266896,0.0017384458
ENSG00000287823,0.0
ENSG00000288162,0.0
ENSG00000287407,0.0
ENSG00000261003,0.0
FAM157D,0.0
ENSG00000287883,0.0
ENSG00000287342,0.0
ENSG00000286710,0.0
ENSG00000286764,0.0
ENSG00000286874,0.0
ENSG00000287665,0.0
RNF216-IT1,0.0
SMIM10L3,0.0
ENSG00000287860,0.0
LINC03016,0.0009293201
ENSG00000287409,0.0
ENSG00000286639,0.0
ENSG00000230333,0.0021250066
ENSG00000229233,0.0
ENSG00000286376,0.0
ENSG00000287799,0.0
ENSG00000243004,0.0072223423
GIRGL,0.043216035
ENSG00000285592,0.0
ENSG00000286703,0.0
SNHG26,0.0
ENSG00000285926,0.0
ENSG00000287093,0.0
ENSG00000285716,0.0
ENSG00000285960,0.0
ENSG00000287096,0.0
ENSG00000286725,0.0
ENSG00000285860,0.0
ENSG00000286507,0.0
ENSG00000270182,0.00017576273
ENSG00000286323,0.0
ENSG00000286478,0.0
ENSG00000287489,0.0
ENSG00000285081,0.0012988116
ENSG00000286847,0.0
ENSG00000230751,0.002211219
ENSG00000251660,0.0046225376
GARS1-DT,0.05252086
ENSG00000286487,0.0
ENSG00000286300,0.0
NPSR1-AS1,0.02485373
ENSG00000287249,0.0
ENSG00000287651,0.0
ENSG00000286526,0.0
ENSG00000287032,0.0
ENSG00000287893,0.0
ENSG00000285573,0.0
ENSG00000261184,0.0
AOAH-IT1,0.0
ENSG00000287584,0.0
ENSG00000227658,0.0
HECW1-IT1,0.0
ENSG00000239775,0.0016479433
ENSG00000287574,0.0
ENSG00000260997,0.0
ENSG00000286738,0.0
ENSG00000223829,0.0013974489
ENSG00000286315,0.0
LINC02838,0.0
CDC14C,0.0
ENSG00000286995,0.0
ENSG00000287521,0.0
ENSG00000286658,0.0
ENSG00000285741,0.0
ENSG00000286987,0.0
ENSG00000287039,0.0
ENSG00000286908,0.0
ENSG00000287953,0.0
VSTM2A-OT1,0.0
ENSG00000286404,0.0
ENSG00000285670,0.0
ENSG00000287019,0.0
ENSG00000286477,0.0
ENSG00000286436,0.0
ENSG00000287517,0.0
ENSG00000230000,0.0
ENSG00000268181,0.0
ENSG00000287588,0.0
ENSG00000287699,0.0
ENSG00000287985,0.0
ENSG00000286456,0.0
ENSG00000287317,0.0
ENSG00000287580,0.0
ENSG00000287869,0.0
ENSG00000286342,0.0
LINC03129,0.0
ENSG00000226824,0.0
SPDYE21,0.0
ENSG00000285886,0.0
SPDYE8,0.0
SPDYE9,0.0
ENSG00000274080,0.0
ENSG00000287815,0.0
GTF2I-AS1,0.0
SPDYE13,0.0
SPDYE14,0.0
SPDYE15,0.0
ENSG00000285666,0.0
ENSG00000231183,0.0
ENSG00000287519,0.0
ENSG00000285892,0.0
ENSG00000286855,0.0
MAGI2-AS3,0.2160993
ENSG00000287488,0.0
STEAP2-AS1,0.0026028662
ENSG00000286411,0.0
ENSG00000287672,0.0
ENSG00000243107,0.0
ENSG00000287932,0.0
ENSG00000286742,0.0
ENSG00000285964,0.0
ENSG00000284707,0.004504069
ENSG00000286305,0.0
ENSG00000286921,0.0
ENSG00000286923,0.0
ENSG00000287631,0.0
ENSG00000286938,0.0
ENSG00000272219,0.0025669024
ENSG00000286830,0.0
LHFPL3-AS1,0.0021547892
ENSG00000243797,0.0
ENSG00000286076,0.0
ENSG00000286013,0.0
PRKAR2B-AS1,0.0
ENSG00000287186,0.0
ENSG00000228540,0.0
ENSG00000287011,0.0
ENSG00000225457,0.0
ENSG00000287592,0.0
ENSG00000282859,0.0
ENSG00000237870,0.0
ST7-OT4,0.0058046184
ENSG00000287829,0.0
ENSG00000286390,0.0
ENSG00000287827,0.0
ENSG00000287554,0.0
ENSG00000287568,0.0
ENSG00000286722,0.0
ENSG00000286380,0.0
COPG2IT1,0.0
ENSG00000287547,0.0
MKLN1-AS,0.007971964
ENSG00000286458,0.0
ENSG00000287733,0.0
ENSG00000285904,0.0
ENSG00000285841,0.0
ENSG00000286831,0.0
ENSG00000286569,0.0
ENSG00000230190,0.0
ENSG00000287636,0.0
ENSG00000286180,0.0
ENSG00000286171,0.0
ENSG00000286912,0.0
WDR86-AS1,0.0069946595
PRKAG2-AS2,0.06285916
ENSG00000286565,0.0
ENSG00000285524,0.0
ENSG00000287744,0.0
ENSG00000286461,0.0
ENSG00000260426,0.0
ENSG00000288051,0.0
ENSG00000283128,0.0
ENSG00000287610,0.0
ENSG00000231515,0.0
ENSG00000285821,0.0
ENSG00000286407,0.0
LINC00689,0.0
ENSG00000287184,0.0
ENSG00000272812,0.012742361
ENSG00000254207,0.0
ENSG00000287464,0.0
ENSG00000285957,0.0
ENSG00000287970,0.0
ENSG00000287740,0.0
ENSG00000253162,0.0
ENSG00000285861,0.0
ENSG00000286934,0.0
ENSG00000288110,0.0
ENSG00000285977,0.0
ENSG00000286969,0.0
ENSG00000288076,0.0
ENSG00000287747,0.0
FAM90A7,0.0
FAM90A22,0.0
FAM90A23,0.0
FAM90A14,0.0
FAM90A18,0.0
FAM90A16,0.0
FAM90A8,0.0
FAM90A17,0.0
FAM90A19,0.0
FAM90A9,0.0
FAM90A10,0.0
ENSG00000286910,0.0
ENSG00000285675,0.0
ENSG00000285606,0.0
ENSG00000261451,0.002493418
ENSG00000269918,0.019149737
ENSG00000255310,0.0018826533
ENSG00000254936,0.002948928
ENSG00000254556,0.005494746
ENSG00000286985,0.0
ENSG00000287755,0.0
ENSG00000283674,0.007882435
ENSG00000287134,0.0
ENSG00000286798,0.0
ENSG00000255076,0.0
ENSG00000287476,0.0
ENSG00000279932,0.0
ENSG00000287303,0.0
ENSG00000285624,0.0
ENSG00000286346,0.0
ENSG00000177725,0.0
ENSG00000285881,0.0
ENSG00000287467,0.0
ENSG00000261026,0.0
ENSG00000253125,0.0
ENSG00000287812,0.0
ENSG00000253142,0.0
TNFRSF10A-DT,0.00511038
LOXL2-AS1,0.00043490564
ENSG00000287166,0.0
ENSG00000287185,0.0
